"group_number","probability","protein_name","n_indistinguishable_proteins","total_number_peptides","total_number_distinct_peptides","Spectral index","Normalized spectral index","number of quantified peptides","Normalized spectral abundance factor"
"26",1,"sp|P02406|RL28_YEAST","1","29",29,"3264.2771407686","-16.8787232659","18","-8.1323910282"
"27",1,"sp|P02407|RS17A_YEAST","2","28",28,"4802.3214985793","-16.1900491454","23","-7.6470483944"
"28",1,"sp|P02557|TBB_YEAST","1","11",11,"1665.7449143753","-19.4662011604","10","-10.5972697693"
"29",1,"sp|P02768ups|ALBU_HUMAN_UPS","1","16",16,"2216.2579312979","-19.4080170591","14","-10.4656171460"
"30",1,"sp|P02787ups|TRFE_HUMAN_UPS","1","4",4,"707.2320861440","-21.2733304242","4","-12.4904152734"
"31",1,"sp|P02788ups|TRFL_HUMAN_UPS","1","13",13,"1867.4398386008","-19.8977984288","12","-10.9307269088"
"32",1,"sp|P02829|HSP82_YEAST","1","137",137,"3763.6778573857","-18.9238169621","13","-10.8523496083"
"33",1,"sp|P02992|EFTU_YEAST","1","17",17,"3577.0729610480","-18.2990282188","11","-10.3952053600"
"34",1,"sp|P02994|EF1A_YEAST","1","401",401,"108530.4308516478","-13.4435662760","397","-5.2893561001"
"35",1,"sp|P03962|PYRF_YEAST","1","11",11,"1974.1010804271","-18.4458183637","10","-9.8219153460"
"36",1,"sp|P03965|CARB_YEAST","1","15",15,"2757.8014642928","-20.0295041670","13","-11.5094122639"
"37",1,"sp|P04037|COX4_YEAST","1","5",5,"675.2736824576","-19.2088984623","3","-10.7743094137"
"38",1,"sp|P04076|ARLY_YEAST","1","18",18,"2327.5801810922","-19.0023558106","17","-9.8505530512"
"39",1,"sp|P04147|PABP_YEAST","1","45",45,"7055.6766551177","-17.7199613559","34","-9.1681121766"
"40",1,"sp|P04449|RL24A_YEAST","2","13",13,"2257.0555597863","-17.4680007672","11","-8.8998402958"
"41",1,"sp|P04456|RL25_YEAST","1","9",9,"1778.8342746208","-17.6851333059","9","-9.0629696272"
"42",1,"sp|P04801|SYTC_YEAST","1","13",13,"1749.9389911434","-20.0786499215","10","-11.2808556671"
"43",1,"sp|P04802|SYDC_YEAST","1","38",38,"8337.5271429730","-17.4282322587","37","-8.9952276609"
"44",1,"sp|P04806|HXKA_YEAST","1","46",46,"10413.2170293164","-16.9078152970","37","-8.7955350806"
"45",1,"sp|P04807|HXKB_YEAST","1","63",63,"13833.9341398488","-16.5009912099","55","-8.2266002992"
"46",1,"sp|P04840|VDAC1_YEAST","1","26",26,"6048.9427022438","-16.9142935422","26","-8.5273660339"
"47",1,"sp|P04911|H2A1_YEAST","2","7",7,"2276.0247578280","-17.2241961628","7","-9.3201867065"
"48",1,"sp|P05317|RLA0_YEAST","1","19",19,"4388.9956957003","-17.5178296579","19","-9.1206222146"
"49",1,"sp|P05318|RLA1_YEAST","1","3",3,"868.2928920354","-18.2979850700","3","-10.2261054630"
"50",1,"sp|P05319|RLA2_YEAST","1","11",11,"2551.3501310717","-16.7429778501","10","-8.4891398688"
"51",1,"sp|P05453|ERF3_YEAST","1","3",3,"456.4812887392","-21.9176508420","3","-12.9181451863"
"52",1,"sp|P05694|METE_YEAST","1","111",111,"23080.5612405686","-16.4207946611","97","-8.0663174345"
"53",1,"sp|P05740|RL17A_YEAST","1","14",14,"827.9101355592","-19.1623341646","5","-10.2847813703"
"54",1,"sp|P05749|RL22A_YEAST","1","8",8,"1140.5692221836","-18.0954275238","6","-9.4170482457"
"55",1,"sp|P05750|RS3_YEAST","1","36",36,"6547.2611830979","-16.5623173580","31","-8.0358417944"
"56",1,"sp|P05756|RS13_YEAST","1","29",29,"5575.8371064111","-16.1255346190","29","-7.4635712534"
"57",1,"sp|P06101|CDC37_YEAST","1","6",6,"1231.6157705375","-20.0487596231","6","-11.4811785831"
"58",1,"sp|P06105|SC160_YEAST","1","12",12,"1471.1489997472","-21.0644034923","8","-12.3381760790"
"59",1,"sp|P06106|CYSD_YEAST","1","32",32,"5627.8220249703","-17.6681574554","30","-8.9706727799"
"60",1,"sp|P06168|ILV5_YEAST","1","55",55,"11732.1922477028","-16.4396264256","48","-8.1238938515"
"61",1,"sp|P06367|RS14A_YEAST","2","15",15,"3424.7109242678","-16.6883681603","12","-8.5962170914"
"62",1,"sp|P06396ups|GELS_HUMAN_UPS","1","6",6,"1703.6615787294","-20.1580123465","6","-12.0585178427"
"63",1,"sp|P06634|DED1_YEAST","1","5",5,"882.9207645531","-20.7843671558","5","-11.9996241536"
"64",1,"sp|P06732ups|KCRM_HUMAN_UPS","1","9",9,"973.2291781244","-19.9791140028","6","-11.0718321959"
"65",1,"sp|P06738|PHSG_YEAST","1","25",25,"3082.8838927993","-19.5590213617","17","-10.8126682912"
"66",1,"sp|P06780|RHO1_YEAST","1","4",4,"638.7980717048","-19.7202455635","3","-11.2055441405"
"67",1,"sp|P06787|CALM_YEAST","1","7",7,"867.2285099001","-18.7715065484","5","-9.9608917591"
"68",1,"sp|P07143|CY1_YEAST","1","8",8,"1148.2537632807","-19.4383398104","6","-10.7696480363"
"69",1,"sp|P07149|FAS1_YEAST","1","106",106,"22412.2918747450","-17.8822117900","85","-9.6758683495"
"70",1,"sp|P07170|KAD2_YEAST","1","16",16,"3260.2254877107","-17.4557624114","15","-8.9706727799"
"71",1,"sp|P07245|C1TC_YEAST","1","27",27,"4376.5157939734","-19.1222318908","22","-10.5094122639"
"72",1,"sp|P07251|ATPA_YEAST","1","31",31,"6060.5212809515","-17.8569888251","29","-9.3152789337"
"73",1,"sp|P07256|QCR1_YEAST","1","11",11,"1877.4857526161","-19.2935666896","11","-10.4597662456"
"74",1,"sp|P07257|QCR2_YEAST","1","39",39,"9159.1594772416","-16.6946650400","37","-8.3972560996"
"75",1,"sp|P07259|PYR1_YEAST","1","144",144,"21507.9913215831","-18.0519569116","105","-9.4813414983"
"76",1,"sp|P07260|IF4E_YEAST","1","14",14,"2789.5752516822","-17.6209824445","12","-9.2328946287"
"77",1,"sp|P07262|DHE4_YEAST","1","70",70,"8018.4869668763","-17.1895367459","33","-8.8653018771"
"78",1,"sp|P07264|LEUC_YEAST","1","11",11,"1294.5064189073","-20.5993956934","9","-11.5187020258"
"79",1,"sp|P07267|CARP_YEAST","1","35",35,"5865.9661252041","-17.4757276523","24","-9.1599631062"
"80",1,"sp|P07274|PROF_YEAST","1","10",10,"1790.9228048818","-17.5028950645","10","-8.7384993378"
"81",1,"sp|P07280|RS19A_YEAST","2","35",35,"6408.0925284188","-15.8563483164","32","-7.2530725106"
"82",1,"sp|P07283|PMM_YEAST","1","15",15,"2040.2695326208","-18.3262432271","11","-9.6124005773"
"83",1,"sp|P07284|SYSC_YEAST","1","36",36,"7677.1414938505","-17.2774980978","32","-8.9348965506"
"84",1,"sp|P07342|ILVB_YEAST","1","17",17,"3872.7294560918","-18.8371338631","15","-10.6004232024"
"85",1,"sp|P07806|SYV_YEAST","1","64",64,"7038.9349076245","-18.6594856063","41","-9.8341199613"
"86",1,"sp|P08417|FUMH_YEAST","1","27",27,"4898.3995531168","-18.0047451753","23","-9.4903228907"
"87",1,"sp|P08524|FPPS_YEAST","1","34",34,"6508.4520249494","-17.1234354605","33","-8.4981850084"
"88",1,"sp|P08566|ARO1_YEAST","1","10",10,"1689.6221065299","-21.2426128758","8","-12.7161427063"
"89",1,"sp|P09232|PRTB_YEAST","1","16",16,"1761.4659443984","-19.8601544935","11","-10.9343286722"
"90",1,"sp|P09436|SYIC_YEAST","1","33",33,"5756.6084303352","-18.9071884026","27","-10.3943491975"
"91",1,"sp|P09457|ATPO_YEAST","1","2",2,"375.9299059677","-20.5057031546","2","-11.8110679637"
"92",1,"sp|P09624|DLDH_YEAST","1","20",20,"2970.7736265667","-18.7583756239","19","-9.7981160011"
"93",1,"sp|P09938|RIR2_YEAST","1","14",14,"3104.3312726457","-18.3722807105","14","-9.9160375233"
"94",1,"sp|P0C0T4|RS25B_YEAST","2","6",6,"1088.3474916905","-17.9990665373","6","-9.2530725106"
"95",1,"sp|P0C0W1|RS22A_YEAST","2","12",12,"2890.1241444276","-16.8575546428","11","-8.6460837036"
"96",1,"sp|P0C0W9|RL11A_YEAST","2","16",16,"2309.9339248653","-17.6014102059","13","-8.8256512869"
"97",1,"sp|P0C2H6|RL27A_YEAST","2","48",48,"13366.7866669521","-14.7132003529","46","-6.6470483944"
"98",1,"sp|P0CX08|DSF1_YEAST","2","19",19,"2184.5691253783","-19.2105130912","15","-10.1478004675"
"99",1,"sp|P0CX23|RL20A_YEAST","2","38",38,"7642.1849898894","-15.8585978685","38","-7.2614847504"
"100",1,"sp|P0CX25|RL43A_YEAST","2","10",10,"1286.7038253287","-17.5262002395","7","-8.7993545432"
"101",1,"sp|P0CX31|RS24A_YEAST","2","28",28,"6986.7273297391","-15.6385170539","27","-7.4050756041"
"102",1,"sp|P0CX35|RS4A_YEAST","2","100",100,"24060.3513572521","-14.8056384855","98","-6.4963436616"
"103",1,"sp|P0CX37|RS6A_YEAST","2","38",38,"7239.9258036466","-16.3929864314","36","-7.7958655571"
"104",1,"sp|P0CX39|RS8A_YEAST","2","33",33,"5855.6003357515","-16.4603573959","31","-7.7728073886"
"105",1,"sp|P0CX41|RL23A_YEAST","2","23",23,"3287.8011784753","-16.7472273190","18","-8.0112545907"
"106",1,"sp|P0CX43|RL1A_YEAST","2","13",13,"2730.6205478363","-17.6786406784","13","-9.1442590235"
"107",1,"sp|P0CX45|RL2A_YEAST","2","24",24,"6032.3760833942","-16.7622766061","24","-8.4868696952"
"108",1,"sp|P0CX47|RS11A_YEAST","2","15",15,"2006.1072547090","-17.6473217728","12","-8.7835872273"
"109",1,"sp|P0CX49|RL18A_YEAST","2","9",9,"1479.8884344334","-18.3399886871","8","-9.6223063203"
"110",1,"sp|P0CX51|RS16A_YEAST","2","22",22,"2955.6900188089","-16.9626946579","16","-8.2430188459"
"111",1,"sp|P0CX53|RL12A_YEAST","2","15",15,"4236.0937707786","-16.6499059832","14","-8.6421148014"
"112",1,"sp|P0CX55|RS18A_YEAST","2","23",23,"3467.0841974359","-16.7624199807","20","-7.9510439732"
"113",1,"sp|P0CX82|RL19A_YEAST","2","64",64,"11477.6933605782","-15.4077998869","57","-6.8124999192"
"114",1,"sp|P0CX84|RL35A_YEAST","2","31",31,"7831.7644110089","-15.3038715224","28","-7.1826831827"
"115",1,"sp|P10080|SSBP1_YEAST","1","3",3,"840.5455929404","-19.8165926577","3","-11.6978573533"
"116",1,"sp|P10081|IF4A_YEAST","1","52",52,"10263.6944631804","-16.6325489135","46","-8.1852943962"
"117",1,"sp|P10636-8ups|TAU_HUMAN_UPS","1","7",7,"1143.6870783304","-19.9539856343","7","-11.0571523006"
"118",1,"sp|P10963|PCKA_YEAST","1","56",56,"13404.4376072411","-16.7223418472","53","-8.4558893936"
"119",1,"sp|P11412|G6PD_YEAST","1","20",20,"3481.2998491192","-18.5468317913","18","-9.8933620854"
"120",1,"sp|P11491|PPB_YEAST","1","8",8,"1535.8284071605","-19.8919594995","6","-11.6428432513"
"121",1,"sp|P11745|RNA1_YEAST","1","12",12,"1648.2678335767","-19.3142525878","11","-10.2926008748"
"122",1,"sp|P12709|G6PI_YEAST","1","84",84,"15579.0732269854","-16.5185229531","59","-8.3142466259"
"123",1,"sp|P13663|DHAS_YEAST","1","59",59,"9167.2295114953","-16.6815851548","45","-8.1030470666"
"124",1,"sp|P14020|DPM1_YEAST","1","21",21,"832.9426920001","-19.6907250820","5","-10.8219153460"
"125",1,"sp|P14120|RL30_YEAST","1","5",5,"865.4456724119","-18.2890486484","4","-9.7973930268"
"126",1,"sp|P14126|RL3_YEAST","1","74",74,"10403.2600102170","-16.5835442673","54","-7.9244497631"
"127",1,"sp|P14306|CPYI_YEAST","1","11",11,"2080.8881215850","-18.0839059529","7","-10.0505796467"
"128",1,"sp|P14540|ALF_YEAST","1","274",274,"66891.4702947089","-13.7904079768","243","-5.6461750394"
"129",1,"sp|P14742|GFA1_YEAST","1","21",21,"3054.8837764325","-19.2410301095","16","-10.5689768179"
"130",1,"sp|P14832|CYPH_YEAST","1","34",34,"5545.1286795104","-16.2349473575","24","-7.8380350113"
"131",1,"sp|P14843|AROF_YEAST","1","4",4,"580.9983223466","-20.6810938520","2","-12.6145289697"
"132",1,"sp|P14904|AMPL_YEAST","1","7",7,"1086.9807363633","-20.2516164706","7","-11.2814171363"
"133",1,"sp|P15019|TAL1_YEAST","1","28",28,"5689.6933056475","-17.2459846914","27","-8.7162772923"
"134",1,"sp|P15108|HSC82_YEAST","1","157",157,"7576.5386015644","-17.9062588488","34","-9.4571641152"
"135",1,"sp|P15180|SYKC_YEAST","1","21",21,"1360.4625420313","-20.1292353795","6","-11.7051993286"
"136",1,"sp|P15454|KGUA_YEAST","1","5",5,"753.2915385249","-19.3219325250","3","-11.0450794683"
"137",1,"sp|P15496|IDI1_YEAST","1","8",8,"1798.8348432710","-18.6891805615","6","-10.6681100099"
"138",1,"sp|P15624|SYFB_YEAST","1","14",14,"2807.8086885465","-19.0936195123","13","-10.5994536492"
"139",1,"sp|P15625|SYFA_YEAST","1","18",18,"3051.6337932966","-18.7311510400","16","-10.0575620990"
"140",1,"sp|P15703|BGL2_YEAST","1","21",21,"3577.5211500847","-17.8173768452","20","-9.0512382612"
"141",1,"sp|P15705|STI1_YEAST","1","42",42,"10296.1822337270","-17.2044045299","38","-9.0373438196"
"142",1,"sp|P15873|PCNA_YEAST","1","11",11,"1665.2454411438","-18.6418107174","11","-9.6349431459"
"143",1,"sp|P15891|ABP1_YEAST","1","29",29,"7198.4301380766","-17.7280893477","27","-9.5377133726"
"144",1,"sp|P15992|HSP26_YEAST","1","31",31,"6177.4393159627","-16.4807763474","25","-8.1807583058"
"145",1,"sp|P16120|THRC_YEAST","1","36",36,"6609.3220610979","-17.6474405460","31","-9.1345757480"
"146",1,"sp|P16140|VATB_YEAST","1","47",47,"8139.6357653770","-17.3553745268","42","-8.7048505567"
"147",1,"sp|P16474|BIP_YEAST","1","25",25,"3844.1897335869","-18.8372666799","21","-10.1044580154"
"148",1,"sp|P16547|OM45_YEAST","1","13",13,"1899.6507717350","-19.0589695761","12","-10.1165705107"
"149",1,"sp|P16550|APA1_YEAST","1","4",4,"1336.2836913553","-19.2745214588","4","-11.4095769963"
"150",1,"sp|P16861|PFKA1_YEAST","1","68",68,"11884.0140672815","-17.7422742559","50","-9.3861975938"
"151",1,"sp|P16862|PFKA2_YEAST","1","53",53,"12747.6898471453","-17.5995413808","51","-9.3161091722"
"152",1,"sp|P17255|VATA_YEAST","1","81",81,"10875.2477515637","-17.9880846965","59","-9.2652472246"
"153",1,"sp|P17423|KHSE_YEAST","1","14",14,"1569.1130783143","-19.1961492343","9","-10.3930027718"
"154",1,"sp|P17505|MDHM_YEAST","1","42",42,"9941.1742280838","-16.4366063172","37","-8.2573984360"
"155",1,"sp|P17536|TPM1_YEAST","1","20",20,"4150.3221611119","-16.9497195875","14","-8.9124172076"
"156",1,"sp|P17555|CAP_YEAST","1","2",2,"351.1937447901","-21.9148982297","2","-13.1220664985"
"157",1,"sp|P17649|GABAT_YEAST","1","20",20,"3718.8643583156","-18.3510394158","19","-9.7148032453"
"158",1,"sp|P17709|HXKG_YEAST","1","27",27,"2859.7137242840","-18.8162318478","13","-10.3484920757"
"159",1,"sp|P17967|PDI_YEAST","1","33",33,"5829.1590046576","-17.8509365357","29","-9.2530725106"
"160",1,"sp|P18562|UPP_YEAST","1","8",8,"1454.0580463520","-18.5811209334","7","-10.0306800893"
"161",1,"sp|P19097|FAS2_YEAST","1","123",123,"19821.9226824152","-17.9391719995","93","-9.4258674057"
"162",1,"sp|P19262|ODO2_YEAST","1","15",15,"2559.7704702210","-18.8651722253","13","-10.2375761743"
"163",1,"sp|P19358|METK2_YEAST","1","18",18,"486.8404932912","-20.9897597198","2","-12.6681100099"
"164",1,"sp|P19414|ACON_YEAST","1","108",108,"19776.8673271447","-16.6642026244","88","-8.2273422355"
"165",1,"sp|P19454|CSK22_YEAST","1","5",5,"962.1525665070","-19.8271221751","5","-11.1663608774"
"166",1,"sp|P19882|HSP60_YEAST","1","61",61,"11362.2724706296","-17.0200101315","52","-8.5425791278"
"167",1,"sp|P20051|PYRC_YEAST","1","13",13,"2628.4083956976","-18.4799234790","10","-10.2690140545"
"168",1,"sp|P20081|FKBP_YEAST","1","10",10,"1519.2458328666","-17.5958529738","7","-9.1086826013"
"169",1,"sp|P20606|SAR1_YEAST","1","14",14,"2868.3007539187","-17.4159775978","14","-8.8456481954"
"170",1,"sp|P20967|ODO1_YEAST","1","20",20,"3459.1949691612","-19.5617239013","16","-11.0689894462"
"171",1,"sp|P21243|PSA1_YEAST","1","7",7,"1065.7605559928","-19.2517148731","7","-10.2530725106"
"172",1,"sp|P21576|VPS1_YEAST","1","16",16,"2242.5952017954","-19.6605806818","14","-10.7352242057"
"173",1,"sp|P22133|MDHC_YEAST","1","12",12,"1498.8421756904","-19.3408905285","9","-10.4716432210"
"174",1,"sp|P22137|CLH_YEAST","1","20",20,"4624.4366126478","-19.8479116884","15","-11.8671279228"
"175",1,"sp|P22141|PSB4_YEAST","1","4",4,"406.3403549419","-20.2949143590","3","-11.1275416285"
"176",1,"sp|P22146|GAS1_YEAST","1","14",14,"3929.1924926018","-18.5187899195","14","-10.4024970599"
"177",1,"sp|P22203|VATE_YEAST","1","6",6,"1169.0934520493","-19.0051141820","5","-10.6254055589"
"178",1,"sp|P22217|TRX1_YEAST","1","11",11,"2543.4325532923","-16.7060419842","10","-8.4477199415"
"179",1,"sp|P22515|UBA1_YEAST","1","22",22,"4608.2898789098","-19.1620868237","19","-10.8352199957"
"180",1,"sp|P22768|ASSY_YEAST","1","30",30,"4532.1480939975","-17.9003688081","20","-9.4754649319"
"181",1,"sp|P22803|TRX2_YEAST","1","14",14,"1994.1428554134","-17.0709892480","10","-8.4616591324"
"182",1,"sp|P22943|HSP12_YEAST","1","49",49,"8342.4206171638","-15.0740365657","38","-6.6034043205"
"183",1,"sp|P23248|RS3A2_YEAST","1","40",40,"602.0542284357","-20.0927063863","3","-11.4925384453"
"184",1,"sp|P23254|TKT1_YEAST","1","70",70,"10920.1392971550","-17.3267898762","52","-8.7920987272"
"185",1,"sp|P23542|AATC_YEAST","1","17",17,"2695.2754769411","-18.6432446919","13","-10.0900669231"
"186",1,"sp|P23641|MPCP_YEAST","1","11",11,"2036.0569718343","-18.6213111338","11","-9.9044866607"
"187",1,"sp|P23644|TOM40_YEAST","1","4",4,"844.7764235216","-20.2058665736","4","-11.6793372653"
"188",1,"sp|P24280|SEC14_YEAST","1","9",9,"2105.7027639074","-18.5399440045","9","-10.1611500212"
"189",1,"sp|P25087|ERG6_YEAST","1","13",13,"2477.9879972456","-18.6383496768","12","-10.0793855904"
"190",1,"sp|P25294|SIS1_YEAST","1","12",12,"1348.0910026099","-19.3948320243","9","-10.3726541264"
"191",1,"sp|P25373|GLRX1_YEAST","1","9",9,"1017.3155317454","-18.1229107913","5","-9.5425791278"
"192",1,"sp|P25443|RS2_YEAST","1","21",21,"2492.9793243916","-18.0371320633","11","-9.6124005773"
"193",1,"sp|P25605|ILV6_YEAST","1","10",10,"1956.5775003929","-18.6694490655","8","-10.3546105371"
"194",1,"sp|P25694|CDC48_YEAST","1","41",41,"7698.0318552585","-18.1274610405","36","-9.6188548951"
"195",1,"sp|P25719|CYPC_YEAST","1","15",15,"2317.8259216860","-17.6613407165","14","-8.7835872273"
"196",1,"sp|P26321|RL5_YEAST","1","25",25,"6216.6523526683","-16.9444995123","23","-8.7739046739"
"197",1,"sp|P26637|SYLC_YEAST","1","26",26,"3995.6333930028","-19.4580064948","22","-10.7138283102"
"198",1,"sp|P26783|RS5_YEAST","1","27",27,"5128.5190055362","-16.8215572157","24","-8.3119661997"
"199",1,"sp|P26784|RL16A_YEAST","1","9",9,"1539.0470439252","-18.3809055838","8","-9.7197721297"
"200",1,"sp|P26785|RL16B_YEAST","1","19",19,"3560.9483774200","-17.1634133931","16","-8.7125041292"
"201",1,"sp|P26786|RS7A_YEAST","1","30",30,"3770.2756288689","-17.0215039060","18","-8.4830781161"
"202",1,"sp|P27614|CBPS_YEAST","1","9",9,"1935.9587870616","-19.5831950551","9","-11.0831475092"
"203",1,"sp|P27616|PUR7_YEAST","1","2",2,"337.5603192529","-21.1904889090","2","-12.3405353519"
"204",1,"sp|P28240|ACEA_YEAST","1","44",44,"9349.9257239270","-17.2628969075","39","-8.9192788076"
"205",1,"sp|P28241|IDH2_YEAST","1","15",15,"4034.5969814806","-17.8813707315","14","-9.8032695932"
"206",1,"sp|P28272|PYRD_YEAST","1","27",27,"5781.7849311330","-17.1294240983","22","-8.9183366394"
"207",1,"sp|P28495|CAPZA_YEAST","1","2",2,"319.8717790699","-21.0768418645","2","-12.1492366996"
"208",1,"sp|P28707|SBA1_YEAST","1","3",3,"505.7583574487","-20.1046856365","2","-11.8380350113"
"209",1,"sp|P28777|AROC_YEAST","1","8",8,"1205.8599065889","-19.6508448373","5","-11.3158082660"
"210",1,"sp|P28834|IDH1_YEAST","1","21",21,"5186.6401140719","-17.4833711219","21","-9.1826831827"
"211",1,"sp|P29453|RL8B_YEAST","1","51",51,"2933.3985752915","-17.8137451839","12","-9.4981850084"
"212",1,"sp|P29547|EF1G1_YEAST","1","9",9,"1439.2371327248","-19.5379815065","7","-10.9727601133"
"213",1,"sp|P29952|MPI_YEAST","1","22",22,"2431.8828035792","-18.8290784272","17","-9.7405185054"
"214",1,"sp|P30624|LCF1_YEAST","1","14",14,"2731.0820519597","-19.3680567475","12","-10.9493961203"
"215",1,"sp|P31116|DHOM_YEAST","1","19",19,"3655.0537165356","-17.9842657193","14","-9.7636326209"
"216",1,"sp|P31373|CYS3_YEAST","1","40",40,"10169.6996965656","-16.6421649408","30","-8.7983087330"
"217",1,"sp|P31383|2AAA_YEAST","1","2",2,"545.8752931429","-21.5502877701","2","-13.3937602908"
"218",1,"sp|P31539|HS104_YEAST","1","68",68,"9644.7802825496","-17.9231184090","49","-9.2949861523"
"219",1,"sp|P31787|ACBP_YEAST","1","29",29,"7522.7878161791","-14.8979943912","24","-6.9411285043"
"220",1,"sp|P32074|COPG_YEAST","1","5",5,"1552.8347475743","-20.6002365426","5","-12.6300419691"
"221",1,"sp|P32191|GPDM_YEAST","1","12",12,"1132.8355924474","-20.5284544632","8","-11.4252221772"
"222",1,"sp|P32288|GLNA_YEAST","1","20",20,"2270.8756035163","-18.7144510762","11","-10.1550973510"
"223",1,"sp|P32316|ACH1_YEAST","1","25",25,"3995.8104769361","-18.4067491266","20","-9.8001384036"
"224",1,"sp|P32324|EF2_YEAST","1","198",198,"46646.6228462929","-15.5402939869","169","-7.3999444959"
"225",1,"sp|P32377|MVD1_YEAST","1","13",13,"3338.6979350191","-18.2563893414","13","-10.0120644111"
"226",1,"sp|P32449|AROG_YEAST","1","32",32,"5407.4195359348","-17.4627594623","28","-8.8071740476"
"227",1,"sp|P32454|APE2_YEAST","1","27",27,"3414.4266339179","-19.4894927227","20","-10.6560371776"
"228",1,"sp|P32469|DPH5_YEAST","1","3",3,"847.6210337305","-19.8336456911","3","-11.7270036989"
"229",1,"sp|P32471|EF1B_YEAST","1","37",37,"6762.4976280447","-16.2952626386","30","-7.8627574407"
"230",1,"sp|P32481|IF2G_YEAST","1","15",15,"2818.8652330715","-18.9128629401","14","-10.3174517387"
"231",1,"sp|P32497|EIF3C_YEAST","1","23",23,"2808.6812205864","-19.5417613206","16","-10.7484834263"
"232",1,"sp|P32527|ZUO1_YEAST","1","26",26,"5403.1309449351","-17.6907458630","23","-9.3178087678"
"233",1,"sp|P32563|VPH1_YEAST","1","4",4,"660.9074810444","-21.6780435807","4","-12.7973930268"
"234",1,"sp|P32582|CBS_YEAST","1","39",39,"6860.6704852855","-17.5738106552","33","-9.0245953268"
"235",1,"sp|P32588|PUB1_YEAST","1","6",6,"612.3828469454","-20.8971797563","4","-11.9065147492"
"236",1,"sp|P32589|HSP7F_YEAST","1","95",95,"13542.5701175333","-17.0436001811","55","-8.7384993378"
"237",1,"sp|P32598|PP12_YEAST","1","8",8,"2228.6694617166","-18.4955378496","8","-10.3685497280"
"238",1,"sp|P32599|FIMB_YEAST","1","22",22,"3970.5139555465","-18.7034220151","18","-10.2396519948"
"239",1,"sp|P32602|SEC17_YEAST","1","6",6,"1018.8182708030","-19.5292461160","5","-10.9510439732"
"240",1,"sp|P32614|FRDS_YEAST","1","13",13,"1375.4898759647","-19.7828897199","6","-11.3747019550"
"241",1,"sp|P32775|GLGB_YEAST","1","8",8,"1524.3743049493","-20.2175327178","7","-11.7352242057"
"242",1,"sp|P32835|GSP1_YEAST","2","21",21,"4103.4934601170","-17.1042526999","17","-8.7704717275"
