"group_number","probability","protein_name","n_indistinguishable_proteins","total_number_peptides","total_number_distinct_peptides","Spectral index","Normalized spectral index","number of quantified peptides","Normalized spectral abundance factor"
"64",1,"sp|P06780|RHO1_YEAST","1","7",7,"786.6029667761","-19.5158856644","5","-10.5159692644"
"65",1,"sp|P06787|CALM_YEAST","1","8",8,"1299.1354051726","-18.2843546033","7","-9.5228556500"
"66",1,"sp|P07149|FAS1_YEAST","1","96",96,"21706.1715298583","-18.0243124566","85","-9.7232590675"
"67",1,"sp|P07170|KAD2_YEAST","1","23",23,"5351.5805604980","-16.8366848848","22","-8.4655224749"
"68",1,"sp|P07246|ADH3_YEAST","1","5",5,"812.3163667362","-20.3128672329","4","-11.6812850126"
"69",1,"sp|P07251|ATPA_YEAST","1","36",36,"7313.2767778244","-17.6818285215","35","-9.0913676299"
"70",1,"sp|P07256|QCR1_YEAST","1","13",13,"2012.3766468560","-19.2893840674","12","-10.3816260815"
"71",1,"sp|P07257|QCR2_YEAST","1","32",32,"8197.4444242390","-16.9506218054","31","-8.6999038729"
"72",1,"sp|P07259|PYR1_YEAST","1","183",183,"28646.4922872645","-17.7343869827","139","-9.1240366613"
"73",1,"sp|P07260|IF4E_YEAST","1","15",15,"2141.1472828162","-18.0985596477","9","-9.6953228460"
"74",1,"sp|P07262|DHE4_YEAST","1","67",67,"8716.2004932507","-17.1650831701","36","-8.7871617130"
"75",1,"sp|P07264|LEUC_YEAST","1","10",10,"1292.0242739020","-20.6980804082","9","-11.5660927438"
"76",1,"sp|P07267|CARP_YEAST","1","38",38,"7718.7674732810","-17.1756416654","32","-8.7923163250"
"77",1,"sp|P07274|PROF_YEAST","1","21",21,"4046.1005536636","-16.4229818144","20","-7.7858900558"
"78",1,"sp|P07280|RS19A_YEAST","2","29",29,"6162.5004914000","-16.0086432100","28","-7.4931083066"
"79",1,"sp|P07283|PMM_YEAST","1","11",11,"1573.0421107651","-18.7973614592","8","-10.1192229140"
"80",1,"sp|P07284|SYSC_YEAST","1","22",22,"3915.8587617428","-18.3446543761","16","-9.9822872686"
"81",1,"sp|P07342|ILVB_YEAST","1","16",16,"3859.7492689182","-18.9378932215","14","-10.7473495940"
"82",1,"sp|P07806|SYV_YEAST","1","55",55,"7024.8783434004","-18.7582852809","39","-9.9536604651"
"83",1,"sp|P08417|FUMH_YEAST","1","21",21,"3700.3494629160","-18.5053098766","17","-9.9738127235"
"84",1,"sp|P08524|FPPS_YEAST","1","30",30,"5770.8490292914","-17.3928820944","29","-8.7319888507"
"85",1,"sp|P08566|ARO1_YEAST","1","9",9,"1786.2430855739","-21.2583008355","8","-12.7635334243"
"86",1,"sp|P09232|PRTB_YEAST","1","17",17,"1916.8500977960","-19.8341093275","13","-10.7407112907"
"87",1,"sp|P09436|SYIC_YEAST","1","45",45,"9041.6988434280","-18.3517293897","38","-9.9486999042"
"88",1,"sp|P09457|ATPO_YEAST","1","3",3,"695.5472888706","-19.7139340105","3","-11.2734961810"
"89",1,"sp|P09624|DLDH_YEAST","1","12",12,"1677.9351969995","-19.6784430714","12","-10.5084717318"
"90",1,"sp|P09733|TBA1_YEAST","1","8",8,"635.9207205644","-20.9194462634","3","-12.3497067477"
"91",1,"sp|P09938|RIR2_YEAST","1","25",25,"3503.4517947643","-18.2937019555","18","-9.6008581620"
"92",1,"sp|P0C0T4|RS25B_YEAST","2","15",15,"3570.4268995662","-16.3810249862","14","-8.0780708073"
"93",1,"sp|P0C0W1|RS22A_YEAST","2","13",13,"3340.3685405229","-16.7445945951","11","-8.6934744216"
"94",1,"sp|P0C0W9|RL11A_YEAST","2","13",13,"1851.5915985231","-18.0164116393","9","-9.4035567216"
"95",1,"sp|P0C0X0|RS28B_YEAST","2","5",5,"860.1317187817","-17.7456937424","5","-8.8746993228"
"96",1,"sp|P0C2H6|RL27A_YEAST","2","38",38,"10938.6211797365","-15.0983379145","37","-7.0085477028"
"97",1,"sp|P0CX08|DSF1_YEAST","2","19",19,"2490.5400076463","-19.1173190326","16","-10.1020817811"
"98",1,"sp|P0CX23|RL20A_YEAST","2","35",35,"7095.1718418074","-16.0616611937","35","-7.4275199650"
"99",1,"sp|P0CX25|RL43A_YEAST","2","13",13,"1753.7167196323","-17.1753802951","10","-8.3321720884"
"100",1,"sp|P0CX29|RS23A_YEAST","2","8",8,"1258.7244553160","-18.3101806548","8","-9.3104473172"
"101",1,"sp|P0CX31|RS24A_YEAST","2","30",30,"8044.3182762143","-15.5310794986","29","-7.3493728291"
"102",1,"sp|P0CX35|RS4A_YEAST","2","108",108,"25110.3921679623","-14.8399274063","105","-6.4441987061"
"103",1,"sp|P0CX37|RS6A_YEAST","2","54",54,"10381.8064195172","-15.9688915271","49","-7.3984714324"
"104",1,"sp|P0CX39|RS8A_YEAST","2","40",40,"7453.4215991774","-16.2081873875","36","-7.6044694155"
"105",1,"sp|P0CX41|RL23A_YEAST","2","22",22,"2012.6940540362","-17.5511382606","11","-8.7691386915"
"106",1,"sp|P0CX43|RL1A_YEAST","2","20",20,"4504.7452577336","-17.0523397732","19","-8.6441619462"
"107",1,"sp|P0CX45|RL2A_YEAST","2","23",23,"5684.7415057001","-16.9438240029","23","-8.5956609579"
"108",1,"sp|P0CX47|RS11A_YEAST","2","17",17,"2116.5242983329","-17.6659392326","12","-8.8309779453"
"109",1,"sp|P0CX49|RL18A_YEAST","2","7",7,"1362.6814478190","-18.5549445315","7","-9.8623421162"
"110",1,"sp|P0CX51|RS16A_YEAST","2","26",26,"4571.9584661770","-16.4292931044","21","-7.8980921412"
"111",1,"sp|P0CX53|RL12A_YEAST","2","23",23,"6205.2188078815","-16.1950741959","21","-8.1045430187"
"112",1,"sp|P0CX55|RS18A_YEAST","2","24",24,"3772.8120223030","-16.7364184033","21","-7.9280453633"
"113",1,"sp|P0CX80|MTCU1_YEAST","2","9",9,"1173.5831347420","-17.1620513590","6","-8.4763130640"
"114",1,"sp|P0CX82|RL19A_YEAST","2","58",58,"11129.5190207092","-15.5481571487","55","-6.9114209379"
"115",1,"sp|P0CX84|RL35A_YEAST","2","31",31,"8664.3698473716","-15.2540298335","29","-7.1794478277"
"116",1,"sp|P10080|SSBP1_YEAST","1","4",4,"1157.3613444552","-19.4510670455","4","-11.3302105720"
"117",1,"sp|P10081|IF4A_YEAST","1","62",62,"11962.9325695546","-16.5074437210","52","-8.0558073521"
"118",1,"sp|P10659|METK1_YEAST","1","12",12,"513.4920584358","-21.0012490237","3","-12.1230045545"
"119",1,"sp|P10664|RL4A_YEAST","2","37",37,"8834.5836605294","-16.8189178044","35","-8.5011010973"
"120",1,"sp|P10963|PCKA_YEAST","1","61",61,"15734.9546907944","-16.5869952848","57","-8.3983105520"
"121",1,"sp|P11412|G6PD_YEAST","1","20",20,"3928.1637009327","-18.4685185894","18","-9.9407528034"
"122",1,"sp|P11484|SSB1_YEAST","1","122",122,"4109.2840155216","-18.6830902821","14","-10.5829265688"
"123",1,"sp|P11491|PPB_YEAST","1","12",12,"2506.4907074526","-19.2812234224","9","-11.1052714686"
"124",1,"sp|P11745|RNA1_YEAST","1","12",12,"1944.5967975100","-19.1716479988","12","-10.2144607107"
"125",1,"sp|P12709|G6PI_YEAST","1","97",97,"22260.5803688249","-16.0995569297","80","-7.9223522984"
"126",1,"sp|P12753|RAD50_YEAST","1","4",4,"608.0341602390","-22.5375617859","2","-14.4880902318"
"127",1,"sp|P13188|SYQ_YEAST","1","6",6,"607.7715740039","-21.8406288520","4","-12.7905341196"
"128",1,"sp|P13663|DHAS_YEAST","1","53",53,"8310.5711544674","-16.9190390874","41","-8.2847388763"
"129",1,"sp|P14020|DPM1_YEAST","1","24",24,"1532.1064321058","-18.9074134751","9","-10.0213091574"
"130",1,"sp|P14120|RL30_YEAST","1","7",7,"1076.7490421104","-18.0697975426","4","-9.8447837449"
"131",1,"sp|P14126|RL3_YEAST","1","69",69,"9534.7180021150","-16.8052335511","46","-8.2031660273"
"132",1,"sp|P14540|ALF_YEAST","1","288",288,"76430.1693653280","-13.6940037767","264","-5.5739841417"
"133",1,"sp|P14742|GFA1_YEAST","1","31",31,"4420.4803653611","-18.8038602207","23","-10.0928055798"
"134",1,"sp|P14832|CYPH_YEAST","1","34",34,"5459.3767778852","-16.3533478001","23","-7.9468262740"
"135",1,"sp|P14904|AMPL_YEAST","1","5",5,"889.1635608808","-20.6373378832","5","-11.8142346815"
"136",1,"sp|P15019|TAL1_YEAST","1","21",21,"3086.9244202583","-18.2240811897","15","-9.6116649169"
"137",1,"sp|P15108|HSC82_YEAST","1","179",179,"8266.7011697961","-17.8764017761","31","-9.6378213641"
"138",1,"sp|P15180|SYKC_YEAST","1","31",31,"3505.4662551240","-18.8596420383","16","-10.3375525474"
"139",1,"sp|P15303|SEC23_YEAST","1","5",5,"691.2560943271","-21.5799043660","4","-12.7155007279"
"140",1,"sp|P15454|KGUA_YEAST","1","4",4,"1034.6478436468","-18.9599887144","4","-10.6774326871"
"141",1,"sp|P15496|IDI1_YEAST","1","11",11,"1699.9783366203","-18.8666427048","6","-10.7155007279"
"142",1,"sp|P15624|SYFB_YEAST","1","19",19,"3586.7227323132","-18.8363136996","17","-10.2598212441"
"143",1,"sp|P15625|SYFA_YEAST","1","20",20,"3859.3111404335","-18.4883052952","20","-9.7830247221"
"144",1,"sp|P15646|FBRL_YEAST","1","8",8,"1618.6211367226","-19.1206155505","7","-10.6763301306"
"145",1,"sp|P15703|BGL2_YEAST","1","18",18,"3331.9103842507","-18.0159033138","18","-9.2506320727"
"146",1,"sp|P15705|STI1_YEAST","1","56",56,"13357.2878727718","-16.9248026881","49","-8.7179522069"
"147",1,"sp|P15873|PCNA_YEAST","1","11",11,"1688.3263792356","-18.7178674945","10","-9.8198373877"
"148",1,"sp|P15891|ABP1_YEAST","1","21",21,"5037.1123999891","-18.3390905065","19","-10.0920640794"
"149",1,"sp|P15992|HSP26_YEAST","1","28",28,"4232.6324982284","-17.1221458206","20","-8.5500771187"
"150",1,"sp|P16120|THRC_YEAST","1","37",37,"7166.7083879652","-17.6265479616","29","-9.2781817813"
"151",1,"sp|P16140|VATB_YEAST","1","56",56,"9102.9305198977","-17.2899234664","48","-8.5595961968"
"152",1,"sp|P16451|ODPX_YEAST","1","3",3,"780.3075949402","-20.4995993173","3","-12.2250558260"
"153",1,"sp|P16474|BIP_YEAST","1","32",32,"4752.1291420611","-18.6272879513","28","-9.7368112342"
"154",1,"sp|P16547|OM45_YEAST","1","9",9,"1078.0989767546","-19.9721299340","7","-10.9415688074"
"155",1,"sp|P16861|PFKA1_YEAST","1","67",67,"12494.0627336273","-17.7659695657","49","-9.4627346575"
"156",1,"sp|P16862|PFKA2_YEAST","1","47",47,"9932.7131118623","-18.0554332276","39","-9.7505230134"
"157",1,"sp|P17255|VATA_YEAST","1","84",84,"12953.3385653582","-17.8317247520","66","-9.1508868726"
"158",1,"sp|P17423|KHSE_YEAST","1","14",14,"1530.1711048211","-19.3283213440","9","-10.4403934898"
"159",1,"sp|P17505|MDHM_YEAST","1","48",48,"11778.3221647665","-16.2878762224","43","-8.0879777650"
"160",1,"sp|P17536|TPM1_YEAST","1","21",21,"5996.3621345074","-16.5147711719","20","-8.4452347529"
"161",1,"sp|P17555|CAP_YEAST","1","9",9,"1404.8310143647","-20.0107564538","5","-11.8475291216"
"162",1,"sp|P17649|GABAT_YEAST","1","10",10,"2006.8347794579","-19.3368954686","9","-10.8401964754"
"163",1,"sp|P17709|HXKG_YEAST","1","20",20,"3429.1385656663","-18.6501721474","16","-10.0963225119"
"164",1,"sp|P17967|PDI_YEAST","1","18",18,"2885.0552228086","-18.9615411279","15","-10.2515536282"
"165",1,"sp|P18562|UPP_YEAST","1","8",8,"1483.4779370279","-18.6481380967","7","-10.0780708073"
"166",1,"sp|P19097|FAS2_YEAST","1","125",125,"19577.5596266086","-18.0529837358","87","-9.5694734389"
"167",1,"sp|P19262|ODO2_YEAST","1","13",13,"2194.1237016335","-19.1834575832","11","-10.5259749918"
"168",1,"sp|P19358|METK2_YEAST","1","3",3,"471.6014271142","-21.1315565766","2","-12.7155007279"
"169",1,"sp|P19414|ACON_YEAST","1","107",107,"19096.8446835054","-16.8105980296","82","-8.3766125676"
"170",1,"sp|P19882|HSP60_YEAST","1","62",62,"11775.2138291855","-17.0644240486","53","-8.5624891094"
"171",1,"sp|P20051|PYRC_YEAST","1","12",12,"1385.9531106442","-19.4991502560","6","-11.0533703667"
"172",1,"sp|P20081|FKBP_YEAST","1","9",9,"1840.0399770439","-17.4153869684","7","-9.1560733193"
"173",1,"sp|P20459|IF2A_YEAST","1","7",7,"1401.8613972815","-19.2228178621","6","-10.7935032399"
"174",1,"sp|P20606|SAR1_YEAST","1","15",15,"2785.4942907148","-17.5541563144","12","-9.1154313348"
"175",1,"sp|P20967|ODO1_YEAST","1","19",19,"4604.1431839454","-19.2451433016","17","-11.0289173230"
"176",1,"sp|P21243|PSA1_YEAST","1","12",12,"1755.1431336797","-18.6279253000","12","-9.5228556500"
"177",1,"sp|P21576|VPS1_YEAST","1","19",19,"2942.7467055304","-19.3645023149","15","-10.6830792502"
"178",1,"sp|P21965|MCK1_YEAST","1","6",6,"786.4826023536","-20.3594940930","5","-11.3593569177"
"179",1,"sp|P22133|MDHC_YEAST","1","11",11,"1000.2383799316","-20.0203109098","6","-11.1039964397"
"180",1,"sp|P22137|CLH_YEAST","1","28",28,"6241.1662466067","-19.5112894329","27","-11.0665217343"
"181",1,"sp|P22141|PSB4_YEAST","1","3",3,"440.6205695355","-20.2739819340","3","-11.1749323466"
"182",1,"sp|P22203|VATE_YEAST","1","7",7,"1372.0605781876","-18.8700760300","6","-10.4097618711"
"183",1,"sp|P22217|TRX1_YEAST","1","6",6,"1628.6166659090","-17.4450875214","6","-9.2320762537"
"184",1,"sp|P22515|UBA1_YEAST","1","27",27,"6455.3294785872","-18.7717433328","21","-10.7382208044"
"185",1,"sp|P22768|ASSY_YEAST","1","21",21,"3802.2333089887","-18.2496325228","16","-9.8447837449"
"186",1,"sp|P22803|TRX2_YEAST","1","10",10,"1379.3253193871","-17.6987110208","7","-9.0236230233"
"187",1,"sp|P22943|HSP12_YEAST","1","71",71,"14792.9811530054","-14.3435774744","58","-6.0407415568"
"188",1,"sp|P23248|RS3A2_YEAST","1","44",44,"964.2599008555","-19.5090935426","5","-10.8029635692"
"189",1,"sp|P23254|TKT1_YEAST","1","74",74,"12215.1029233156","-17.2610308867","59","-8.6572861140"
"190",1,"sp|P23301|IF5A1_YEAST","1","47",47,"12168.3569319570","-15.1517923420","47","-6.8705701244"
"191",1,"sp|P23542|AATC_YEAST","1","18",18,"2720.0156739193","-18.7259782322","14","-10.0305424372"
"192",1,"sp|P23639|PSA2_YEAST","1","8",8,"1039.6966521851","-19.3718556889","5","-10.7743944170"
"193",1,"sp|P23641|MPCP_YEAST","1","13",13,"2129.4207699672","-18.6525437831","11","-9.9518773787"
"194",1,"sp|P24280|SEC14_YEAST","1","7",7,"1699.5680930453","-18.9449934140","7","-10.5711108186"
"195",1,"sp|P25087|ERG6_YEAST","1","16",16,"2944.9040886614","-18.4852139987","15","-9.8048482135"
"196",1,"sp|P25293|NAP1_YEAST","1","4",4,"1022.6743620965","-20.1337908004","4","-11.8344418006"
"197",1,"sp|P25294|SIS1_YEAST","1","13",13,"2652.8720260725","-18.5141106017","12","-10.0050073451"
"198",1,"sp|P25373|GLRX1_YEAST","1","10",10,"1699.1952112933","-17.4787421732","7","-9.1045430187"
"199",1,"sp|P25443|RS2_YEAST","1","19",19,"3790.0346956100","-17.5287076963","16","-9.1192229140"
"200",1,"sp|P25491|MAS5_YEAST","1","11",11,"2205.0448332621","-18.9973831089","10","-10.4845671653"
"201",1,"sp|P25605|ILV6_YEAST","1","10",10,"1469.4974832888","-19.1783742048","7","-10.5946463330"
"202",1,"sp|P25694|CDC48_YEAST","1","30",30,"5475.3535598887","-18.7149143256","28","-10.0288156925"
"203",1,"sp|P25719|CYPC_YEAST","1","13",13,"2134.4464017511","-17.8761667699","13","-8.9378931493"
"204",1,"sp|P26321|RL5_YEAST","1","22",22,"5279.8116372004","-17.2760667250","21","-8.9525399252"
"205",1,"sp|P26637|SYLC_YEAST","1","24",24,"4183.4441434299","-19.4876553121","21","-10.8283332241"
"206",1,"sp|P26783|RS5_YEAST","1","24",24,"4061.6113126108","-17.2539630728","20","-8.6223913235"
"207",1,"sp|P26784|RL16A_YEAST","1","4",4,"827.7838224576","-19.3715327265","4","-10.7671628477"
"208",1,"sp|P26785|RL16B_YEAST","1","19",19,"2971.0459607588","-17.5206197620","13","-9.0594551291"
"209",1,"sp|P26786|RS7A_YEAST","1","30",30,"3465.9654503340","-17.2388324000","16","-8.7003938355"
"210",1,"sp|P27614|CBPS_YEAST","1","4",4,"1385.5308980896","-20.1617201825","4","-12.3004632286"
"211",1,"sp|P28240|ACEA_YEAST","1","44",44,"8363.3021372224","-17.5196948989","38","-9.0041442311"
"212",1,"sp|P28241|IDH2_YEAST","1","19",19,"4691.7844171224","-17.7595743467","17","-9.5705523920"
"213",1,"sp|P28272|PYRD_YEAST","1","25",25,"5222.5183089420","-17.3721091689","17","-9.3376961348"
"214",1,"sp|P28495|CAPZA_YEAST","1","4",4,"581.1888366526","-20.3112443582","4","-11.1966274177"
"215",1,"sp|P28777|AROC_YEAST","1","8",8,"1941.2795379486","-19.0598150403","8","-10.6851270789"
"216",1,"sp|P28834|IDH1_YEAST","1","28",28,"5939.2533212270","-17.3838055936","26","-8.9219516054"
"217",1,"sp|P29311|BMH1_YEAST","1","8",8,"1663.4815675014","-18.7887241165","8","-10.1912341589"
"218",1,"sp|P29453|RL8B_YEAST","1","66",66,"3356.3362290367","-17.7153468166","19","-8.8826107138"
"219",1,"sp|P29547|EF1G1_YEAST","1","9",9,"1675.7947012630","-19.4143561736","8","-10.8275057534"
"220",1,"sp|P29952|MPI_YEAST","1","24",24,"3293.8671539428","-18.4872855322","20","-9.5534439698"
"221",1,"sp|P30624|LCF1_YEAST","1","11",11,"1846.3547686263","-20.0287653900","10","-11.2598212441"
"222",1,"sp|P31116|DHOM_YEAST","1","12",12,"2752.1879882326","-18.4894950822","8","-10.6183782610"
"223",1,"sp|P31373|CYS3_YEAST","1","44",44,"10981.9322888812","-16.6272258684","36","-8.5826650452"
"224",1,"sp|P31383|2AAA_YEAST","1","2",2,"491.2903756426","-21.7981989646","2","-13.4411510089"
"225",1,"sp|P31412|VATC_YEAST","1","2",2,"407.2759656968","-21.3728653240","2","-12.7452480713"
"226",1,"sp|P31539|HS104_YEAST","1","78",78,"10775.0737956148","-17.8591567075","54","-9.2021992123"
"227",1,"sp|P31787|ACBP_YEAST","1","20",20,"5197.3452633092","-15.5274026595","15","-7.6665911274"
"228",1,"sp|P32074|COPG_YEAST","1","8",8,"1508.2961435852","-20.7381369002","6","-12.4143982813"
"229",1,"sp|P32191|GPDM_YEAST","1","6",6,"668.2096141408","-21.3859360878","5","-12.1506848003"
"230",1,"sp|P32288|GLNA_YEAST","1","18",18,"3127.1972198171","-18.3487453185","14","-9.8545647657"
"231",1,"sp|P32316|ACH1_YEAST","1","29",29,"4210.5841989345","-18.4271326400","22","-9.7100255979"
"232",1,"sp|P32324|EF2_YEAST","1","214",214,"48680.1972759889","-15.5746473787","177","-7.3806091002"
"233",1,"sp|P32377|MVD1_YEAST","1","13",13,"4044.0910780730","-18.0757751962","13","-10.0594551291"
"234",1,"sp|P32379|PSA5_YEAST","1","10",10,"1055.9050370199","-19.4061217866","6","-10.5679435395"
"235",1,"sp|P32449|AROG_YEAST","1","28",28,"4350.2840295130","-17.8725059282","22","-9.2024880691"
"236",1,"sp|P32454|APE2_YEAST","1","31",31,"3849.7310910216","-19.4122941533","23","-10.5017940344"
"237",1,"sp|P32463|ACPM_YEAST","1","8",8,"831.6007697984","-18.6940553510","5","-9.7743944170"
"238",1,"sp|P32471|EF1B_YEAST","1","27",27,"5208.4913104351","-16.7678690497","22","-8.3576071357"
"239",1,"sp|P32473|ODPB_YEAST","1","9",9,"2294.4452654657","-18.7797885120","9","-10.4763130640"
"240",1,"sp|P32476|ERG1_YEAST","1","6",6,"813.1002528237","-20.7149252271","6","-11.4997720369"
"241",1,"sp|P32481|IF2G_YEAST","1","18",18,"3389.1776475798","-18.7429579574","15","-10.2653067832"
"242",1,"sp|P32497|EIF3C_YEAST","1","16",16,"2167.8455378558","-20.0113080160","14","-10.9885192223"
"243",1,"sp|P32527|ZUO1_YEAST","1","21",21,"3552.3423476279","-18.3916866555","16","-9.8887614419"
