"group_number","probability","protein_name","n_indistinguishable_proteins","total_number_peptides","total_number_distinct_peptides","Spectral index","Normalized spectral index","number of quantified peptides","Normalized spectral abundance factor"
"231",1,"sp|P31373|CYS3_YEAST","1","39",39,"9355.5586114928","-16.7680905998","31","-8.7588300105"
"232",1,"sp|P31412|VATC_YEAST","1","2",2,"449.9736056230","-21.1386601385","2","-12.7056843455"
"233",1,"sp|P31539|HS104_YEAST","1","67",67,"9365.9709698664","-17.9709824993","46","-9.3939610327"
"234",1,"sp|P31787|ACBP_YEAST","1","16",16,"4718.1351963650","-15.5765893152","13","-7.8334782791"
"235",1,"sp|P32191|GPDM_YEAST","1","9",9,"1268.4086590295","-20.3709176150","9","-11.2631241680"
"236",1,"sp|P32288|GLNA_YEAST","1","19",19,"2748.0630542059","-18.4448289318","11","-10.1629243433"
"237",1,"sp|P32316|ACH1_YEAST","1","25",25,"3587.8856834738","-18.5676476436","18","-9.9599684893"
"238",1,"sp|P32324|EF2_YEAST","1","191",191,"42651.8740105301","-15.6750017754","163","-7.4599227703"
"239",1,"sp|P32377|MVD1_YEAST","1","15",15,"4358.9711912823","-17.8772315296","14","-9.9129761994"
"240",1,"sp|P32379|PSA5_YEAST","1","10",10,"742.9792830684","-19.8228365025","4","-11.1133423144"
