"group_number","probability","protein_name","n_indistinguishable_proteins","total_number_peptides","total_number_distinct_peptides","Spectral index","Normalized spectral index","number of quantified peptides","Normalized spectral abundance factor"
"36",1,"sp|P04076|ARLY_YEAST","1","25",25,"4130.7955575541","-18.2933272272","25","-9.3544046166"
"37",1,"sp|P04147|PABP_YEAST","1","47",47,"8671.3168845390","-17.5410549048","41","-8.9582679271"
"38",1,"sp|P04449|RL24A_YEAST","2","10",10,"1895.7069207986","-17.8382669703","9","-9.2495918269"
"39",1,"sp|P04456|RL25_YEAST","1","10",10,"1236.1014358808","-18.3288284858","6","-9.7081770419"
"40",1,"sp|P04801|SYTC_YEAST","1","12",12,"2003.8759634681","-20.0017215456","12","-11.0780661752"
"41",1,"sp|P04802|SYDC_YEAST","1","52",52,"10875.1898863698","-17.1634433347","45","-8.7730728441"
"42",1,"sp|P04806|HXKA_YEAST","1","44",44,"10507.5671417410","-17.0133626707","36","-8.8953083587"
"43",1,"sp|P04807|HXKB_YEAST","1","56",56,"12716.9769053055","-16.7410071601","48","-8.4832424260"
"44",1,"sp|P04840|VDAC1_YEAST","1","38",38,"10628.4289391711","-16.2196802936","38","-8.0401231525"
"45",1,"sp|P04911|H2A1_YEAST","2","5",5,"1477.2923770312","-17.9663172389","5","-9.8658584476"
"46",1,"sp|P05317|RLA0_YEAST","1","18",18,"4115.1343769056","-17.7293411809","16","-9.4287946420"
"47",1,"sp|P05318|RLA1_YEAST","1","5",5,"1882.4181572853","-17.3002118166","5","-9.5493847828"
"48",1,"sp|P05319|RLA2_YEAST","1","10",10,"2661.2485716198","-16.8006956879","9","-8.7013878762"
"49",1,"sp|P05694|METE_YEAST","1","97",97,"22380.0013669249","-16.5838230518","90","-8.2346220943"
"50",1,"sp|P05739|RL6B_YEAST","1","8",8,"912.3340126461","-19.0766761141","6","-10.0178615410"
"51",1,"sp|P05740|RL17A_YEAST","1","18",18,"607.0039116606","-19.7286627410","4","-10.6669543791"
"52",1,"sp|P05743|RL26A_YEAST","1","13",13,"580.2730850065","-19.2587592718","4","-10.1320771099"
"53",1,"sp|P05747|RL29_YEAST","1","4",4,"319.7014811392","-19.0127242199","4","-9.0260354725"
"54",1,"sp|P05750|RS3_YEAST","1","45",45,"7512.9164485131","-16.4823960412","38","-7.8023555053"
"55",1,"sp|P05756|RS13_YEAST","1","28",28,"4874.6349554560","-16.4379890585","28","-7.5744422404"
"56",1,"sp|P06101|CDC37_YEAST","1","7",7,"1278.2065709685","-20.1137510692","6","-11.5414234971"
"57",1,"sp|P06103|EIF3B_YEAST","1","9",9,"1073.4434780988","-20.9581715220","7","-11.9115767479"
"58",1,"sp|P06105|SC160_YEAST","1","11",11,"1070.8227227219","-21.6411874152","7","-12.5910660709"
"59",1,"sp|P06106|CYSD_YEAST","1","47",47,"8203.0068407476","-17.2431415384","40","-8.6158801946"
"60",1,"sp|P06168|ILV5_YEAST","1","56",56,"10311.3048086310","-16.7444323467","43","-8.3428365115"
"61",1,"sp|P06367|RS14A_YEAST","2","15",15,"3285.0839649971","-16.8669803411","13","-8.5409847879"
"62",1,"sp|P06738|PHSG_YEAST","1","31",31,"5181.9636195251","-18.9283632399","29","-10.1023950512"
"63",1,"sp|P06780|RHO1_YEAST","1","8",8,"1138.5259479374","-19.0050704637","6","-10.2657890545"
"64",1,"sp|P06787|CALM_YEAST","1","8",8,"1755.3342521872","-17.8728050726","8","-9.3430647679"
"65",1,"sp|P07143|CY1_YEAST","1","6",6,"797.4139342540","-20.0829408108","4","-11.4148554510"
"66",1,"sp|P07149|FAS1_YEAST","1","107",107,"25118.1380599019","-17.8363326601","98","-9.5307943555"
"67",1,"sp|P07245|C1TC_YEAST","1","29",29,"5244.2370766492","-18.9798419699","23","-10.5055268404"
"68",1,"sp|P07251|ATPA_YEAST","1","40",40,"6915.4075075731","-17.7851766550","34","-9.1460420015"
"69",1,"sp|P07256|QCR1_YEAST","1","9",9,"1180.2702909669","-20.0818115730","7","-11.1720878561"
"70",1,"sp|P07257|QCR2_YEAST","1","38",38,"9175.7989551151","-16.8106066779","34","-8.5794915379"
"71",1,"sp|P07259|PYR1_YEAST","1","184",184,"29941.1662209363","-17.6932594995","143","-9.0959605931"
"72",1,"sp|P07260|IF4E_YEAST","1","23",23,"5244.7172070487","-16.8287231385","22","-8.4186704247"
"73",1,"sp|P07262|DHE4_YEAST","1","70",70,"9233.3522142755","-17.1045724704","37","-8.7604875448"
"74",1,"sp|P07264|LEUC_YEAST","1","10",10,"1173.1816509811","-20.8599316096","8","-11.7488719412"
"75",1,"sp|P07267|CARP_YEAST","1","40",40,"7930.0572704527","-17.1593253164","35","-8.6758875039"
"76",1,"sp|P07274|PROF_YEAST","1","20",20,"3947.1238912968","-16.4813566242","20","-7.7987442517"
"77",1,"sp|P07280|RS19A_YEAST","2","30",30,"5136.2610685719","-16.2940849707","24","-7.7283549238"
"78",1,"sp|P07283|PMM_YEAST","1","14",14,"1547.0437340218","-18.8440492089","8","-10.1320771099"
"79",1,"sp|P07284|SYSC_YEAST","1","28",28,"6327.6462235127","-17.6749586036","24","-9.4101789638"
"80",1,"sp|P07342|ILVB_YEAST","1","14",14,"3635.6940697340","-19.0468139853","13","-10.8671189938"
"81",1,"sp|P07806|SYV_YEAST","1","53",53,"7360.6773977963","-18.7135644178","41","-9.8943648753"
"82",1,"sp|P08417|FUMH_YEAST","1","33",33,"5420.0218109399","-17.9773171840","24","-9.4891672599"
"83",1,"sp|P08524|FPPS_YEAST","1","19",19,"3900.3704020370","-17.9806989850","19","-9.3548965283"
"84",1,"sp|P08566|ARO1_YEAST","1","14",14,"2423.9288050273","-20.8405263758","11","-12.3169560016"
"85",1,"sp|P09064|IF2B_YEAST","1","10",10,"1131.0168262340","-19.4620762201","5","-10.9762824373"
"86",1,"sp|P09201|F16P_YEAST","1","3",3,"896.9243966266","-20.0847637115","3","-12.0013734182"
"87",1,"sp|P09232|PRTB_YEAST","1","15",15,"1518.0473034695","-20.1932745384","10","-11.1320771099"
"88",1,"sp|P09436|SYIC_YEAST","1","39",39,"8009.2026702340","-18.5493090671","36","-10.0395566121"
"89",1,"sp|P09457|ATPO_YEAST","1","5",5,"829.4064483329","-19.4826477894","4","-10.8713128777"
"90",1,"sp|P09624|DLDH_YEAST","1","16",16,"2402.9984140234","-19.1829388127","16","-10.1062884284"
"91",1,"sp|P09733|TBA1_YEAST","1","8",8,"1649.3689191308","-19.5670953982","8","-10.9475234443"
"92",1,"sp|P09938|RIR2_YEAST","1","19",19,"3228.8825096994","-18.4340884937","15","-9.8767467637"
"93",1,"sp|P0C0T4|RS25B_YEAST","2","12",12,"1987.6175709600","-17.2487258050","10","-8.5763518304"
"94",1,"sp|P0C0W1|RS22A_YEAST","2","17",17,"4669.4296477607","-16.2839999754","16","-8.1657602361"
"95",1,"sp|P0C0W9|RL11A_YEAST","2","18",18,"3858.9472267936","-16.9796146851","18","-8.4164109175"
"96",1,"sp|P0C0X0|RS28B_YEAST","2","4",4,"677.1469177025","-18.1134269058","4","-9.2094816135"
"97",1,"sp|P0C2H6|RL27A_YEAST","2","41",41,"11553.4181078451","-15.0420935102","38","-6.9829277509"
"98",1,"sp|P0CX08|DSF1_YEAST","2","16",16,"2034.3130166190","-19.4318803760","14","-10.3075810550"
"99",1,"sp|P0CX23|RL20A_YEAST","2","36",36,"7447.3023344511","-16.0144253312","36","-7.3997321764"
"100",1,"sp|P0CX25|RL43A_YEAST","2","14",14,"1791.7410996789","-17.1670782716","10","-8.3450262843"
"101",1,"sp|P0CX29|RS23A_YEAST","2","5",5,"792.1902088308","-19.0008688183","5","-10.0013734182"
"102",1,"sp|P0CX31|RS24A_YEAST","2","31",31,"7880.7853087894","-15.5833547014","30","-7.3133174245"
"103",1,"sp|P0CX35|RS4A_YEAST","2","96",96,"20380.1107243070","-15.1636945157","87","-6.7283549238"
"104",1,"sp|P0CX37|RS6A_YEAST","2","49",49,"9383.3770487972","-16.1374143152","45","-7.5341823761"
"105",1,"sp|P0CX39|RS8A_YEAST","2","48",48,"7936.3609841723","-16.1402570454","42","-7.3949311901"
"106",1,"sp|P0CX41|RL23A_YEAST","2","19",19,"2543.3328177307","-17.2361903227","15","-8.3345339104"
"107",1,"sp|P0CX43|RL1A_YEAST","2","13",13,"2643.8986622387","-17.8437628551","12","-9.3199811548"
"108",1,"sp|P0CX45|RL2A_YEAST","2","25",25,"5826.8828470665","-16.9308388857","24","-8.5471146091"
"109",1,"sp|P0CX47|RS11A_YEAST","2","14",14,"1834.1665677217","-17.8951560609","11","-8.9693630233"
"110",1,"sp|P0CX49|RL18A_YEAST","2","10",10,"1909.3449453924","-18.0909595488","10","-9.3606231393"
"111",1,"sp|P0CX51|RS16A_YEAST","2","30",30,"5017.1478282200","-16.3178823933","25","-7.6594075701"
"112",1,"sp|P0CX53|RL12A_YEAST","2","16",16,"3751.7131428703","-16.9436511947","14","-8.7023597153"
"113",1,"sp|P0CX55|RS18A_YEAST","2","22",22,"3129.5093312386","-17.0287665845","19","-8.0852894685"
"114",1,"sp|P0CX80|MTCU1_YEAST","2","13",13,"2386.4824215928","-16.1607301314","11","-7.6146981420"
"115",1,"sp|P0CX82|RL19A_YEAST","2","65",65,"12922.5620542409","-15.3553007028","64","-6.7056348473"
"116",1,"sp|P0CX84|RL35A_YEAST","2","27",27,"7866.5272587735","-15.4160422122","27","-7.2953955165"
"117",1,"sp|P10080|SSBP1_YEAST","1","4",4,"1155.0405270765","-19.4766073759","4","-11.3430647679"
"118",1,"sp|P10081|IF4A_YEAST","1","67",67,"14322.9518916905","-16.2703303960","59","-7.8864582168"
"119",1,"sp|P10659|METK1_YEAST","1","5",5,"843.6901887644","-20.3075221020","5","-11.3988931562"
"120",1,"sp|P10869|AK_YEAST","1","2",2,"572.9814943438","-21.3299772053","2","-13.1850515747"
"121",1,"sp|P10963|PCKA_YEAST","1","56",56,"13557.6410597806","-16.8245065669","53","-8.5161343075"
"122",1,"sp|P11412|G6PD_YEAST","1","20",20,"3583.3450992159","-18.6237110902","17","-10.0360691595"
"123",1,"sp|P11491|PPB_YEAST","1","4",4,"1071.6401504765","-20.5297162066","4","-12.2880506659"
"124",1,"sp|P11745|RNA1_YEAST","1","13",13,"1833.0802348218","-19.2794935532","12","-10.2273149066"
"125",1,"sp|P12709|G6PI_YEAST","1","99",99,"23482.1705545684","-16.0451268059","85","-7.8477436530"
"126",1,"sp|P13188|SYQ_YEAST","1","11",11,"1178.6658873373","-20.9077195760","8","-11.8033883155"
"127",1,"sp|P13517|CAPZB_YEAST","1","2",2,"351.3672441226","-21.1587338215","2","-12.3082993498"
"128",1,"sp|P13663|DHAS_YEAST","1","53",53,"8688.0325236164","-16.8776016535","42","-8.2628276541"
"129",1,"sp|P14020|DPM1_YEAST","1","26",26,"1495.0214356136","-18.9654082654","8","-10.2040883548"
"130",1,"sp|P14120|RL30_YEAST","1","6",6,"993.5335388537","-18.2084834466","4","-9.8576379408"
"131",1,"sp|P14126|RL3_YEAST","1","48",48,"7964.7010036692","-17.0874480560","36","-8.5696571778"
"132",1,"sp|P14540|ALF_YEAST","1","251",251,"64569.9076346691","-13.9599284792","224","-5.8238775349"
"133",1,"sp|P14742|GFA1_YEAST","1","25",25,"4076.1547825815","-18.9434989768","20","-10.3072936369"
"134",1,"sp|P14843|AROF_YEAST","1","6",6,"931.6110534799","-20.1184603019","3","-12.0898113829"
"135",1,"sp|P14904|AMPL_YEAST","1","6",6,"1004.5180289027","-20.4839995953","6","-11.5640544716"
"136",1,"sp|P15019|TAL1_YEAST","1","23",23,"3970.2367559028","-17.8836707473","20","-9.2094816135"
"137",1,"sp|P15108|HSC82_YEAST","1","176",176,"6598.5879963894","-18.2242006096","28","-9.7975169483"
"138",1,"sp|P15180|SYKC_YEAST","1","30",30,"2703.2262804733","-19.2572105424","12","-10.7654442425"
"139",1,"sp|P15303|SEC23_YEAST","1","7",7,"1188.1224486257","-20.8211574755","7","-11.9210000018"
"140",1,"sp|P15454|KGUA_YEAST","1","8",8,"2453.1932964296","-17.7371120497","8","-9.6902868830"
"141",1,"sp|P15496|IDI1_YEAST","1","9",9,"1726.5655748701","-18.8668983764","7","-10.5059625025"
"142",1,"sp|P15624|SYFB_YEAST","1","14",14,"2470.2615471328","-19.3969605618","12","-10.7751757806"
"143",1,"sp|P15625|SYFA_YEAST","1","21",21,"3209.5115395825","-18.7769393453","18","-9.9478820115"
"144",1,"sp|P15646|FBRL_YEAST","1","7",7,"997.4171600138","-19.8417564000","5","-11.1746111537"
"145",1,"sp|P15703|BGL2_YEAST","1","15",15,"2752.1834139854","-18.3143207317","15","-9.5265206744"
"146",1,"sp|P15705|STI1_YEAST","1","51",51,"11640.7860709070","-17.1458857497","44","-8.8860846283"
"147",1,"sp|P15873|PCNA_YEAST","1","9",9,"1329.4172036890","-19.0853118303","9","-9.9846946771"
"148",1,"sp|P15891|ABP1_YEAST","1","17",17,"4173.4772540091","-18.6330819612","16","-10.3528457887"
"149",1,"sp|P15992|HSP26_YEAST","1","25",25,"5239.0253854889","-16.8370470375","20","-8.5629313146"
"150",1,"sp|P16120|THRC_YEAST","1","39",39,"5467.1366861151","-18.0397176074","24","-9.5640544716"
"151",1,"sp|P16140|VATB_YEAST","1","48",48,"8478.9075360248","-17.4150205811","44","-8.6979812748"
"152",1,"sp|P16474|BIP_YEAST","1","23",23,"3551.7779329660","-19.0699650495","21","-10.1647029293"
"153",1,"sp|P16547|OM45_YEAST","1","10",10,"1028.6848885323","-20.0624628889","7","-10.9544230033"
"154",1,"sp|P16861|PFKA1_YEAST","1","80",80,"14907.1397230463","-17.5338532132","60","-9.1834081019"
"155",1,"sp|P16862|PFKA2_YEAST","1","40",40,"9825.2102071154","-18.0937772350","36","-9.8788544267"
"156",1,"sp|P17255|VATA_YEAST","1","80",80,"12914.1911520854","-17.8587358868","68","-9.1206723466"
"157",1,"sp|P17423|KHSE_YEAST","1","13",13,"1227.4857473177","-19.6689524946","7","-10.8158177651"
"158",1,"sp|P17505|MDHM_YEAST","1","39",39,"9728.7026801701","-16.5863353613","35","-8.3978136986"
"159",1,"sp|P17536|TPM1_YEAST","1","25",25,"6564.7690221620","-16.4067588726","24","-8.1950545429"
"160",1,"sp|P17555|CAP_YEAST","1","12",12,"2462.6790258720","-19.2235688870","11","-10.7228797937"
"161",1,"sp|P17649|GABAT_YEAST","1","10",10,"2123.0908878778","-19.2782956200","8","-11.0229756727"
"162",1,"sp|P17709|HXKG_YEAST","1","15",15,"2007.3060533173","-19.4454021876","11","-10.6497450891"
"163",1,"sp|P17967|PDI_YEAST","1","31",31,"4518.7736150529","-18.3368532186","23","-9.6477364636"
"164",1,"sp|P18562|UPP_YEAST","1","11",11,"1732.3379332730","-18.4470456167","9","-9.7283549238"
"165",1,"sp|P19097|FAS2_YEAST","1","132",132,"21873.8748567991","-17.9156203065","96","-9.4403086300"
"166",1,"sp|P19146|ARF2_YEAST","1","12",12,"420.0820538227","-20.2359813313","3","-11.0582758095"
"167",1,"sp|P19262|ODO2_YEAST","1","18",18,"2711.5317071112","-18.9006388464","14","-10.1909058843"
"168",1,"sp|P19358|METK2_YEAST","1","14",14,"641.3158169926","-20.7107341099","3","-12.1433924231"
"169",1,"sp|P19414|ACON_YEAST","1","101",101,"20045.2098705349","-16.7633192313","83","-8.3719793367"
"170",1,"sp|P19882|HSP60_YEAST","1","71",71,"12177.7300316622","-17.0385765102","61","-8.3725264223"
"171",1,"sp|P20051|PYRC_YEAST","1","16",16,"3077.2314056570","-18.3710402064","10","-10.3292589684"
"172",1,"sp|P20081|FKBP_YEAST","1","14",14,"2050.7325799338","-17.2816291443","9","-8.8063574358"
"173",1,"sp|P20459|IF2A_YEAST","1","10",10,"1331.7265056040","-19.3195081881","7","-10.5839650145"
"174",1,"sp|P20606|SAR1_YEAST","1","8",8,"1615.1928811518","-18.3630276547","8","-9.7132480314"
"175",1,"sp|P20967|ODO1_YEAST","1","21",21,"4626.4747488414","-19.2608071239","19","-10.8813068467"
"176",1,"sp|P21243|PSA1_YEAST","1","10",10,"1351.6000622958","-19.0274901050","9","-9.9507473451"
"177",1,"sp|P21576|VPS1_YEAST","1","17",17,"2634.4409332175","-19.5468132888","15","-10.6959334461"
"178",1,"sp|P21965|MCK1_YEAST","1","5",5,"836.5351784703","-20.2931271733","3","-12.1091767078"
"179",1,"sp|P22133|MDHC_YEAST","1","11",11,"1428.8326127809","-19.5284623018","8","-10.7018131364"
"180",1,"sp|P22137|CLH_YEAST","1","33",33,"7661.7015412501","-19.2380846857","26","-11.1338237142"
"181",1,"sp|P22141|PSB4_YEAST","1","5",5,"678.3379569735","-19.6741589963","5","-10.4508209483"
"182",1,"sp|P22203|VATE_YEAST","1","4",4,"1096.8714602220","-19.2156701787","4","-11.0075785677"
"183",1,"sp|P22217|TRX1_YEAST","1","9",9,"2136.3983114042","-17.0761983818","9","-8.6599679488"
"184",1,"sp|P22515|UBA1_YEAST","1","29",29,"6090.2104437412","-18.8783864231","25","-10.4995362333"
"185",1,"sp|P22768|ASSY_YEAST","1","25",25,"4596.7953617556","-17.9984955790","20","-9.5357098459"
"186",1,"sp|P22803|TRX2_YEAST","1","13",13,"1999.9968122381","-17.1853205213","10","-8.5219040463"
"187",1,"sp|P22943|HSP12_YEAST","1","53",53,"11087.3130189293","-14.7822249590","44","-6.4521451292"
"188",1,"sp|P23180|AIM17_YEAST","1","4",4,"726.1013057394","-20.8077226573","4","-12.0044793291"
"189",1,"sp|P23254|TKT1_YEAST","1","76",76,"11670.3221961547","-17.3494969531","56","-8.7454284372"
"190",1,"sp|P23542|AATC_YEAST","1","15",15,"2684.2533116552","-18.7677168113","14","-10.0433966331"
"191",1,"sp|P23639|PSA2_YEAST","1","5",5,"614.4789597387","-20.1532272708","3","-11.5242142070"
"192",1,"sp|P23641|MPCP_YEAST","1","15",15,"2849.4916657590","-18.2549447007","13","-9.7237234751"
"193",1,"sp|P23724|PSB6_YEAST","1","7",7,"1280.6425599963","-19.0408999784","6","-10.4713192586"
"194",1,"sp|P24280|SEC14_YEAST","1","8",8,"1435.7697475169","-19.2109816124","7","-10.5839650145"
"195",1,"sp|P25087|ERG6_YEAST","1","12",12,"2370.9906633673","-18.8205891039","11","-10.2651613864"
"196",1,"sp|P25293|NAP1_YEAST","1","4",4,"1045.2814922977","-20.1248905674","4","-11.8472959965"
"197",1,"sp|P25294|SIS1_YEAST","1","18",18,"3354.5349683334","-18.1981973396","15","-9.6959334461"
"198",1,"sp|P25373|GLRX1_YEAST","1","17",17,"3838.2306304438","-16.3257968148","15","-8.0178615410"
"199",1,"sp|P25443|RS2_YEAST","1","21",21,"3789.6651099522","-17.5514928263","14","-9.3247221878"
"200",1,"sp|P25491|MAS5_YEAST","1","8",8,"1651.3779109348","-19.4371652238","7","-11.0119945340"
"201",1,"sp|P25605|ILV6_YEAST","1","14",14,"1898.4391518750","-18.8315277726","8","-10.4148554510"
"202",1,"sp|P25694|CDC48_YEAST","1","38",38,"7498.6032561645","-18.2838889971","36","-9.6790998090"
"203",1,"sp|P26321|RL5_YEAST","1","24",24,"6008.6700428748","-17.1121519238","22","-8.8982799253"
"204",1,"sp|P26637|SYLC_YEAST","1","30",30,"5544.7336851533","-19.1038727542","30","-10.3266142471"
"205",1,"sp|P26783|RS5_YEAST","1","20",20,"3905.9558879924","-17.3329840386","18","-8.7872486129"
"206",1,"sp|P26784|RL16A_YEAST","1","6",6,"1122.5211401758","-18.9547605090","5","-10.4580889487"
"207",1,"sp|P26785|RL16B_YEAST","1","19",19,"2579.9313963209","-17.7469024207","11","-9.3133174245"
"208",1,"sp|P26786|RS7A_YEAST","1","22",22,"1665.6640812063","-18.3186366340","7","-9.9058931094"
"209",1,"sp|P27614|CBPS_YEAST","1","3",3,"883.3823142687","-20.8336936507","3","-12.7283549238"
"210",1,"sp|P28240|ACEA_YEAST","1","38",38,"6078.3254285248","-18.0027381033","27","-9.5100384383"
"211",1,"sp|P28241|IDH2_YEAST","1","21",21,"5410.7091321398","-17.5765378224","19","-9.4229419157"
"212",1,"sp|P28272|PYRD_YEAST","1","31",31,"7509.6703890866","-16.8707496655","22","-8.9785815533"
"213",1,"sp|P28707|SBA1_YEAST","1","3",3,"504.1647532551","-20.2277988394","3","-11.3133174245"
"214",1,"sp|P28777|AROC_YEAST","1","8",8,"1226.3464606796","-19.7451007364","5","-11.3760531799"
"215",1,"sp|P28834|IDH1_YEAST","1","20",20,"4379.7277421694","-17.8458904099","19","-9.3873180060"
"216",1,"sp|P29311|BMH1_YEAST","1","8",8,"1558.4118227370","-18.9054979079","8","-10.2040883548"
"217",1,"sp|P29453|RL8B_YEAST","1","58",58,"2890.5483115821","-17.9535353184","15","-9.2365018275"
"218",1,"sp|P29547|EF1G1_YEAST","1","9",9,"1503.8986672521","-19.5931386684","7","-11.0330050273"
"219",1,"sp|P29952|MPI_YEAST","1","27",27,"3624.3080866610","-18.3720067433","23","-9.3646643045"
"220",1,"sp|P30624|LCF1_YEAST","1","16",16,"2236.4252543266","-19.7748950740","14","-10.7872486129"
"221",1,"sp|P30656|PSB5_YEAST","1","5",5,"772.7955512000","-20.0216267362","5","-10.9863712549"
"222",1,"sp|P31116|DHOM_YEAST","1","13",13,"4712.4203761795","-17.7362502955","12","-10.0462699562"
"223",1,"sp|P31373|CYS3_YEAST","1","47",47,"12515.0807837199","-16.4613346247","38","-8.5175167291"
"224",1,"sp|P31383|2AAA_YEAST","1","5",5,"1108.3430099128","-20.6470868496","4","-12.4540052048"
"225",1,"sp|P31412|VATC_YEAST","1","3",3,"652.7250380348","-20.7150410616","3","-12.1731397665"
"226",1,"sp|P31539|HS104_YEAST","1","72",72,"10975.0785403108","-17.8552676320","51","-9.2975155684"
"227",1,"sp|P31787|ACBP_YEAST","1","17",17,"4748.1666458856","-15.6804514295","16","-7.5863359189"
"228",1,"sp|P32074|COPG_YEAST","1","11",11,"1123.0514922098","-21.1862769812","5","-12.6902868830"
"229",1,"sp|P32191|GPDM_YEAST","1","13",13,"1634.8627879302","-20.1177836145","12","-10.9005045904"
"230",1,"sp|P32288|GLNA_YEAST","1","20",20,"3434.2542137225","-18.2362631283","15","-9.7678832880"
"231",1,"sp|P32316|ACH1_YEAST","1","29",29,"4912.1726015142","-18.2274362386","23","-9.6587494563"
"232",1,"sp|P32324|EF2_YEAST","1","210",210,"49879.4555256069","-15.5621811147","186","-7.3219100351"
"233",1,"sp|P32377|MVD1_YEAST","1","13",13,"4394.2191139730","-17.9786283134","13","-10.0723093250"
"234",1,"sp|P32381|ARP2_YEAST","1","5",5,"938.7715520380","-20.1870572719","5","-11.4324891255"
"235",1,"sp|P32449|AROG_YEAST","1","25",25,"3979.7190260744","-18.0235933861","20","-9.3528457887"
"236",1,"sp|P32454|APE2_YEAST","1","35",35,"4896.1757585297","-19.0880409194","28","-10.2308552643"
"237",1,"sp|P32471|EF1B_YEAST","1","34",34,"8029.6480760222","-16.1660422722","29","-7.9719119551"
"238",1,"sp|P32473|ODPB_YEAST","1","7",7,"1929.9744528976","-19.0519965913","7","-10.8517373393"
"239",1,"sp|P32476|ERG1_YEAST","1","7",7,"644.0683956418","-21.0737890081","5","-11.7756606386"
"240",1,"sp|P32481|IF2G_YEAST","1","10",10,"2242.2381009188","-19.3615981707","10","-10.8631234798"
"241",1,"sp|P32497|EIF3C_YEAST","1","15",15,"1805.0301003087","-20.2981915254","10","-11.4868002454"
"242",1,"sp|P32527|ZUO1_YEAST","1","24",24,"4244.6594306217","-18.1574529143","18","-9.7316906364"
"243",1,"sp|P32582|CBS_YEAST","1","47",47,"10073.5366397781","-17.1382220689","44","-8.6698027415"
