"group_number","probability","protein_name","n_indistinguishable_proteins","total_number_peptides","total_number_distinct_peptides","Spectral index","Normalized spectral index","number of quantified peptides","Normalized spectral abundance factor"
"17",1,"sp|P00830|ATPB_YEAST","1","44",44,"9080.8672961373","-17.1956969010","39","-8.8335547650"
"18",1,"sp|P00899|TRPE_YEAST","1","11",11,"1902.5782183390","-19.4392336835","11","-10.6481878213"
"19",1,"sp|P00924|ENO1_YEAST","1","448",448,"22213.0665716703","-15.6795003133","69","-7.7847425157"
"20",1,"sp|P00925|ENO2_YEAST","1","666",666,"56125.3768411493","-14.3422556612","219","-6.1184799128"
"21",1,"sp|P00931|TRP_YEAST","1","22",22,"4922.1332924029","-18.5476301911","22","-10.1279122891"
"22",1,"sp|P00942|TPIS_YEAST","1","261",261,"68845.5254660057","-13.2302528375","236","-5.1933307640"
"23",1,"sp|P00950|PMG1_YEAST","1","79",79,"15786.2712075735","-15.3491162098","72","-6.9002197331"
"24",1,"sp|P00958|SYMC_YEAST","1","5",5,"698.9320852798","-21.4507924288","4","-12.6744466005"
"25",1,"sp|P02293|H2B1_YEAST","2","22",22,"3040.6091079071","-16.8104101552","22","-7.6957688858"
"26",1,"sp|P02309|H4_YEAST","1","10",10,"1292.8953368066","-17.6972425503","10","-8.4863499352"
"27",1,"sp|P02400|RLA4_YEAST","1","27",27,"6159.2046017294","-15.5399631730","24","-7.3181747157"
"28",1,"sp|P02406|RL28_YEAST","1","31",31,"4408.1244888882","-16.4603510663","24","-7.7559835227"
"29",1,"sp|P02407|RS17A_YEAST","2","32",32,"6432.3560629986","-15.7834630853","30","-7.3023497486"
"30",1,"sp|P02557|TBB_YEAST","1","10",10,"1533.5010999815","-19.6005686668","9","-10.7879028566"
"31",1,"sp|P02768ups|ALBU_HUMAN_UPS","1","5",5,"702.0018650013","-21.0816253036","5","-11.9896739669"
"32",1,"sp|P02829|HSP82_YEAST","1","135",135,"3415.7805962805","-19.0787740202","13","-10.8909796020"
"33",1,"sp|P02992|EFTU_YEAST","1","18",18,"3325.4573794497","-18.4192842018","10","-10.5713388776"
"34",1,"sp|P02994|EF1A_YEAST","1","421",421,"112327.0378459314","-13.4089898759","415","-5.2640137648"
"35",1,"sp|P03962|PYRF_YEAST","1","8",8,"1553.5549720621","-18.8064701532","7","-10.3751185126"
"36",1,"sp|P03965|CARB_YEAST","1","15",15,"2039.8351392665","-20.4795994286","11","-11.7890503571"
"37",1,"sp|P04037|COX4_YEAST","1","5",5,"1132.5134293495","-18.4779437606","5","-10.0759738133"
"38",1,"sp|P04076|ARLY_YEAST","1","23",23,"3228.6366250390","-18.5452908180","20","-9.6547177913"
"39",1,"sp|P04147|PABP_YEAST","1","51",51,"8533.2571326857","-17.4606785004","42","-8.9018875888"
"40",1,"sp|P04449|RL24A_YEAST","2","22",22,"3740.4642656258","-16.7542545702","20","-8.0759738133"
"41",1,"sp|P04456|RL25_YEAST","1","9",9,"1490.3467693420","-17.9554465810","8","-9.2715246224"
"42",1,"sp|P04801|SYTC_YEAST","1","12",12,"1671.0075772778","-20.1602654906","10","-11.3194856609"
"43",1,"sp|P04802|SYDC_YEAST","1","41",41,"8360.7911759887","-17.4392415605","34","-9.1558481790"
"44",1,"sp|P04806|HXKA_YEAST","1","50",50,"9980.3581290633","-16.9840968649","39","-8.7582162212"
"45",1,"sp|P04807|HXKB_YEAST","1","62",62,"13129.1275392926","-16.5914608729","54","-8.2917025044"
"46",1,"sp|P04840|VDAC1_YEAST","1","37",37,"8119.7289851448","-16.5045741811","35","-8.1371527288"
"47",1,"sp|P04911|H2A1_YEAST","2","5",5,"1498.4681114665","-17.8422532500","5","-9.8442435274"
"48",1,"sp|P05317|RLA0_YEAST","1","14",14,"3022.2736747923","-18.0711154258","13","-9.7067400037"
"49",1,"sp|P05318|RLA1_YEAST","1","6",6,"1902.6795943294","-17.1812353313","6","-9.2647354568"
"50",1,"sp|P05319|RLA2_YEAST","1","12",12,"3080.9726864447","-16.4858820751","12","-8.2647354568"
"51",1,"sp|P05626|ATPF_YEAST","1","7",7,"839.8340445468","-19.5639086734","4","-11.0525148405"
"52",1,"sp|P05694|METE_YEAST","1","101",101,"20657.8730180465","-16.5958104671","84","-8.3125428477"
"53",1,"sp|P05740|RL17A_YEAST","1","17",17,"998.9909865223","-18.9063659029","6","-10.0603769583"
"54",1,"sp|P05749|RL22A_YEAST","1","9",9,"1284.8183456763","-17.9386463523","7","-9.2332858182"
"55",1,"sp|P05750|RS3_YEAST","1","35",35,"5981.2443980532","-16.7077924404","30","-8.1217775029"
"56",1,"sp|P05755|RS9B_YEAST","1","29",29,"826.4789919325","-19.2636277733","4","-10.7291078167"
"57",1,"sp|P05756|RS13_YEAST","1","31",31,"6422.8908307250","-15.9365294772","31","-7.4059859319"
"58",1,"sp|P06101|CDC37_YEAST","1","4",4,"842.2611648538","-20.6120015352","4","-12.1047710776"
"59",1,"sp|P06103|EIF3B_YEAST","1","9",9,"1134.0125981986","-20.7754500921","8","-11.6973167498"
"60",1,"sp|P06105|SC160_YEAST","1","10",10,"1588.1252813690","-20.9690513571","9","-12.2068810713"
"61",1,"sp|P06106|CYSD_YEAST","1","45",45,"7893.1930833939","-17.1951543386","41","-8.5586413647"
"62",1,"sp|P06168|ILV5_YEAST","1","53",53,"10857.1811993647","-16.5664786699","46","-8.2239243899"
"63",1,"sp|P06367|RS14A_YEAST","2","14",14,"3110.9910675728","-16.8420053436","13","-8.5193698678"
"64",1,"sp|P06738|PHSG_YEAST","1","25",25,"3466.3478412100","-19.4049147030","20","-10.6168330313"
"65",1,"sp|P06780|RHO1_YEAST","1","6",6,"783.1795363089","-19.4412916709","5","-10.5072085401"
"66",1,"sp|P06787|CALM_YEAST","1","9",9,"1764.0412806391","-17.7621355359","9","-9.1515248463"
"67",1,"sp|P07143|CY1_YEAST","1","9",9,"1232.2036123490","-19.3515698709","6","-10.8082780301"
"68",1,"sp|P07149|FAS1_YEAST","1","110",110,"22663.0829553146","-17.8811870643","92","-9.6003273234"
"69",1,"sp|P07170|KAD2_YEAST","1","12",12,"2289.8922150897","-17.9804836870","11","-9.4567617507"
"70",1,"sp|P07245|C1TC_YEAST","1","20",20,"3599.6963187842","-19.4191686849","19","-10.7595463628"
"71",1,"sp|P07251|ATPA_YEAST","1","35",35,"6782.2782791352","-17.7096899530","33","-9.1674958032"
"72",1,"sp|P07256|QCR1_YEAST","1","15",15,"2727.2668801148","-18.7699419843","14","-10.1504729359"
"73",1,"sp|P07257|QCR2_YEAST","1","28",28,"6022.5231341988","-17.3145414389","24","-9.0603769583"
"74",1,"sp|P07259|PYR1_YEAST","1","165",165,"24666.3399385066","-17.8693152647","119","-9.3393992464"
"75",1,"sp|P07260|IF4E_YEAST","1","15",15,"2113.1278282300","-18.0366770913","10","-9.5345590283"
"76",1,"sp|P07262|DHE4_YEAST","1","80",80,"8347.1999952712","-17.1466036628","35","-8.8190429733"
"77",1,"sp|P07264|LEUC_YEAST","1","8",8,"1170.3691235653","-20.7598634170","8","-11.7272570210"
"78",1,"sp|P07267|CARP_YEAST","1","57",57,"9554.3102174139","-16.7869738907","44","-8.3241239821"
"79",1,"sp|P07274|PROF_YEAST","1","13",13,"2502.8261043547","-17.0350693802","13","-8.3986177083"
"80",1,"sp|P07280|RS19A_YEAST","2","27",27,"5117.0333551826","-16.1959648771","26","-7.5912627862"
"81",1,"sp|P07283|PMM_YEAST","1","12",12,"2074.9064121868","-18.3169859342","11","-9.6510305711"
"82",1,"sp|P07284|SYSC_YEAST","1","38",38,"8193.2226172341","-17.1986655399","34","-8.8860637031"
"83",1,"sp|P07342|ILVB_YEAST","1","15",15,"3654.7916788160","-18.9357246263","15","-10.6390531962"
"84",1,"sp|P07806|SYV_YEAST","1","62",62,"6744.3269301597","-18.7361974975","39","-9.9448997409"
"85",1,"sp|P08417|FUMH_YEAST","1","24",24,"4612.6152704103","-18.1064998858","20","-9.7305867456"
"86",1,"sp|P08524|FPPS_YEAST","1","28",28,"5235.9495648760","-17.4523279312","26","-8.8807694034"
"87",1,"sp|P08566|ARO1_YEAST","1","16",16,"3195.8751047134","-20.3381316817","15","-11.8478821045"
"88",1,"sp|P09232|PRTB_YEAST","1","14",14,"1868.5087343125","-19.7900729872","13","-10.7319505665"
"89",1,"sp|P09436|SYIC_YEAST","1","43",43,"7233.4528144581","-18.5927522363","35","-10.0585836765"
"90",1,"sp|P09457|ATPO_YEAST","1","2",2,"428.3486948243","-20.3324103700","2","-11.8496979575"
"91",1,"sp|P09624|DLDH_YEAST","1","15",15,"1967.9373136241","-19.3675592525","13","-10.3842337901"
"92",1,"sp|P09733|TBA1_YEAST","1","5",5,"707.4026442419","-20.6848750174","4","-11.9259085241"
"93",1,"sp|P09938|RIR2_YEAST","1","24",24,"5102.4487447629","-17.6704026642","22","-9.3025908205"
"94",1,"sp|P0C0T4|RS25B_YEAST","2","6",6,"1114.8061272215","-17.9794421784","6","-9.2917025044"
"95",1,"sp|P0C0W1|RS22A_YEAST","2","9",9,"2571.6448637745","-17.0410239015","9","-8.9742203145"
"96",1,"sp|P0C0W9|RL11A_YEAST","2","13",13,"2264.2907039103","-17.6452318167","11","-9.1052893802"
"97",1,"sp|P0C0X0|RS28B_YEAST","2","8",8,"1380.5389805940","-16.9822050795","8","-8.1878666934"
"98",1,"sp|P0C2H6|RL27A_YEAST","2","38",38,"10213.6234678557","-15.1163874803","36","-7.0393153428"
"99",1,"sp|P0CT04|IPB2_YEAST","1","8",8,"2810.2510678569","-16.1194671771","8","-8.3505961934"
"100",1,"sp|P0CX08|DSF1_YEAST","2","23",23,"2360.8250094155","-19.1135999579","16","-10.0933210569"
"101",1,"sp|P0CX23|RL20A_YEAST","2","51",51,"10491.0707211148","-15.4165222457","51","-6.8756169157"
"102",1,"sp|P0CX25|RL43A_YEAST","2","12",12,"2112.2395446445","-16.8261360122","11","-8.1859078404"
"103",1,"sp|P0CX29|RS23A_YEAST","2","5",5,"821.3893357303","-18.8451184814","4","-10.3016865930"
"104",1,"sp|P0CX31|RS24A_YEAST","2","27",27,"7013.0231708886","-15.6481266155","27","-7.4437055978"
"105",1,"sp|P0CX35|RS4A_YEAST","2","91",91,"21674.6284555156","-14.9713181517","90","-6.6578304032"
"106",1,"sp|P0CX37|RS6A_YEAST","2","43",43,"8794.0385387469","-16.1274647075","43","-7.5781557976"
"107",1,"sp|P0CX39|RS8A_YEAST","2","33",33,"6121.5812755864","-16.4112993370","32","-7.7656336927"
"108",1,"sp|P0CX41|RL23A_YEAST","2","20",20,"2558.6794796452","-17.1239801608","14","-8.4124546638"
"109",1,"sp|P0CX43|RL1A_YEAST","2","16",16,"3422.5064550949","-17.3678454831","15","-8.9764381398"
"110",1,"sp|P0CX45|RL2A_YEAST","2","29",29,"7241.1100843567","-16.5138213161","29","-8.2524811946"
"111",1,"sp|P0CX47|RS11A_YEAST","2","17",17,"1813.1999760843","-17.8082116847","11","-8.9477481032"
"112",1,"sp|P0CX49|RL18A_YEAST","2","11",11,"1883.1527145344","-18.0073563240","10","-9.3390082192"
"113",1,"sp|P0CX51|RS16A_YEAST","2","21",21,"2874.1441991059","-17.0180864047","15","-8.3747582441"
"114",1,"sp|P0CX53|RL12A_YEAST","2","19",19,"4738.1881324898","-16.5033342446","18","-8.3181747157"
"115",1,"sp|P0CX55|RS18A_YEAST","2","16",16,"2419.6015721964","-17.2964025688","14","-8.5042471398"
"116",1,"sp|P0CX80|MTCU1_YEAST","2","12",12,"2186.8923094793","-16.1832026721","10","-7.7305867456"
"117",1,"sp|P0CX82|RL19A_YEAST","2","63",63,"12104.9084211001","-15.3460696777","59","-6.8013768778"
"118",1,"sp|P0CX84|RL35A_YEAST","2","35",35,"8712.4584148646","-15.1651582438","30","-7.1217775029"
"119",1,"sp|P10080|SSBP1_YEAST","1","9",9,"3019.0847722492","-17.9869085914","9","-10.1515248463"
"120",1,"sp|P10081|IF4A_YEAST","1","53",53,"8876.5092086152","-16.8570639249","39","-8.4620841271"
"121",1,"sp|P10636-8ups|TAU_HUMAN_UPS","1","5",5,"830.6876264555","-20.4303292567","5","-11.5812091216"
"122",1,"sp|P10659|METK1_YEAST","1","8",8,"1005.2266471660","-19.9512555205","6","-11.1142438303"
"123",1,"sp|P10869|AK_YEAST","1","5",5,"841.7598080161","-20.6715261335","4","-12.1634366546"
"124",1,"sp|P10963|PCKA_YEAST","1","56",56,"14065.6558519613","-16.6679049332","53","-8.4945193874"
"125",1,"sp|P11412|G6PD_YEAST","1","27",27,"4978.1867372749","-18.0458667424","24","-9.5169545799"
"126",1,"sp|P11491|PPB_YEAST","1","7",7,"1319.9636004704","-20.1255076098","5","-11.9445076509"
"127",1,"sp|P11745|RNA1_YEAST","1","12",12,"2244.6019348232","-18.8837728821","12","-10.2056999865"
"128",1,"sp|P12695|ODP2_YEAST","1","6",6,"906.8671738217","-20.4352736854","5","-11.7127387443"
"129",1,"sp|P12709|G6PI_YEAST","1","73",73,"14824.3047739636","-16.6051971371","59","-8.3528766196"
"130",1,"sp|P13298|PYRE_YEAST","1","12",12,"1236.0420309218","-18.8957986734","5","-10.6200283705"
"131",1,"sp|P13663|DHAS_YEAST","1","63",63,"10238.5288066294","-16.5371636454","50","-7.9896739669"
"132",1,"sp|P14020|DPM1_YEAST","1","20",20,"915.9530843866","-19.5686978351","6","-10.5975109339"
"133",1,"sp|P14120|RL30_YEAST","1","7",7,"1210.8798520952","-17.8195373081","6","-9.2510605199"
"134",1,"sp|P14126|RL3_YEAST","1","77",77,"11166.1696684522","-16.4964747915","59","-7.8353242097"
"135",1,"sp|P14306|CPYI_YEAST","1","8",8,"1872.0287695146","-18.2515319662","6","-10.3116020618"
"136",1,"sp|P14540|ALF_YEAST","1","290",290,"73339.3361655321","-13.6726722446","264","-5.5652234174"
"137",1,"sp|P14742|GFA1_YEAST","1","23",23,"3240.8346324168","-19.1708114146","17","-10.5201439704"
"138",1,"sp|P14832|CYPH_YEAST","1","26",26,"3642.1485164342","-16.8564077635","15","-8.5547369102"
"139",1,"sp|P14904|AMPL_YEAST","1","10",10,"1471.9745867698","-19.8292192985","9","-10.9574770507"
"140",1,"sp|P15019|TAL1_YEAST","1","26",26,"5546.7302041024","-17.2977272448","26","-8.8093550701"
"141",1,"sp|P15108|HSC82_YEAST","1","163",163,"9072.3500044628","-17.6613506610","37","-9.3738035846"
"142",1,"sp|P15180|SYKC_YEAST","1","34",34,"2063.8516880071","-19.5430225334","8","-11.3287918231"
"143",1,"sp|P15274|AMPD_YEAST","1","3",3,"375.1952265306","-22.4574122327","3","-13.1985931000"
"144",1,"sp|P15454|KGUA_YEAST","1","7",7,"1611.9445915494","-18.2394398190","6","-10.0837094621"
"145",1,"sp|P15496|IDI1_YEAST","1","11",11,"2567.9171086244","-18.1906738810","9","-10.1217775029"
"146",1,"sp|P15624|SYFB_YEAST","1","12",12,"2493.3166075649","-19.2800272799","11","-10.8790917425"
"147",1,"sp|P15625|SYFA_YEAST","1","22",22,"4037.9367788906","-18.3421437801","21","-9.7038746700"
"148",1,"sp|P15646|FBRL_YEAST","1","8",8,"1364.1760929784","-19.2864644538","8","-10.4749243284"
"149",1,"sp|P15703|BGL2_YEAST","1","22",22,"3659.8342204374","-17.7995880599","20","-9.0898682550"
"150",1,"sp|P15705|STI1_YEAST","1","51",51,"10526.2053347481","-17.1875577992","42","-8.9315839040"
"151",1,"sp|P15873|PCNA_YEAST","1","11",11,"1631.8314966966","-18.6860826766","11","-9.6735731397"
"152",1,"sp|P15891|ABP1_YEAST","1","20",20,"4603.2974742954","-18.3881332034","17","-10.2437680273"
"153",1,"sp|P15992|HSP26_YEAST","1","33",33,"5668.7039532200","-16.6197955728","25","-8.2193882996"
"154",1,"sp|P16120|THRC_YEAST","1","33",33,"5382.2238756526","-17.9587696607","25","-9.4835458624"
"155",1,"sp|P16140|VATB_YEAST","1","45",45,"7585.7741310362","-17.4720715679","38","-8.8878704598"
"156",1,"sp|P16451|ODPX_YEAST","1","5",5,"1313.2315758444","-19.6677062685","5","-11.4793295076"
"157",1,"sp|P16474|BIP_YEAST","1","24",24,"3617.9017016888","-18.9398222317","21","-10.1430880092"
"158",1,"sp|P16547|OM45_YEAST","1","9",9,"1263.2600628004","-19.6625813433","8","-10.7401630052"
"159",1,"sp|P16861|PFKA1_YEAST","1","59",59,"9609.2163936931","-18.0638349998","41","-9.7111317728"
"160",1,"sp|P16862|PFKA2_YEAST","1","53",53,"12463.5900540020","-17.6470867364","48","-9.4422020072"
"161",1,"sp|P17255|VATA_YEAST","1","90",90,"14377.4573466928","-17.6003536253","75","-8.9577015772"
"162",1,"sp|P17423|KHSE_YEAST","1","8",8,"1078.8837061686","-19.7515884134","6","-11.0165952663"
"163",1,"sp|P17505|MDHM_YEAST","1","38",38,"8512.4259129243","-16.6754814688","34","-8.4180189542"
"164",1,"sp|P17536|TPM1_YEAST","1","23",23,"5603.2169715575","-16.5317167750","19","-8.5104746100"
"165",1,"sp|P17555|CAP_YEAST","1","6",6,"1680.1687600789","-19.6716603545","6","-11.5757339915"
"166",1,"sp|P17649|GABAT_YEAST","1","11",11,"1852.5383633857","-19.3714273438","9","-10.8314357511"
"167",1,"sp|P17709|HXKG_YEAST","1","21",21,"2790.1698277945","-18.8667788613","14","-10.2802068655"
"168",1,"sp|P17967|PDI_YEAST","1","28",28,"5799.2736939223","-17.8733812825","27","-9.3947959973"
"169",1,"sp|P18562|UPP_YEAST","1","6",6,"1362.7527953447","-18.6897111357","6","-10.2917025044"
"170",1,"sp|P19097|FAS2_YEAST","1","129",129,"18239.3013565445","-18.0742476567","91","-9.4958615703"
"171",1,"sp|P19262|ODO2_YEAST","1","14",14,"2186.8483111757","-19.1073627438","12","-10.3916833855"
"172",1,"sp|P19358|METK2_YEAST","1","17",17,"1300.9203810690","-19.5867773449","5","-11.3848119088"
"173",1,"sp|P19414|ACON_YEAST","1","100",100,"17243.3623376577","-16.8770046457","78","-8.4400016291"
"174",1,"sp|P19454|CSK22_YEAST","1","4",4,"713.4310289931","-20.2736431074","4","-11.5269189661"
"175",1,"sp|P19882|HSP60_YEAST","1","57",57,"11136.3672290825","-17.0640120641","52","-8.5812091216"
"176",1,"sp|P20051|PYRC_YEAST","1","11",11,"2472.8218592171","-18.5829838409","9","-10.4596471417"
"177",1,"sp|P20081|FKBP_YEAST","1","8",8,"1867.7869022485","-17.3129076615","8","-8.9546675171"
"178",1,"sp|P20606|SAR1_YEAST","1","10",10,"1924.6105023474","-18.0066366150","10","-9.3697050164"
"179",1,"sp|P20967|ODO1_YEAST","1","23",23,"5283.1445081331","-18.9657925782","22","-10.6481878213"
"180",1,"sp|P21243|PSA1_YEAST","1","13",13,"1615.8909796834","-18.6662975705","11","-9.6396258078"
"181",1,"sp|P21576|VPS1_YEAST","1","21",21,"2875.9846251454","-19.3167231686","17","-10.4937462803"
"182",1,"sp|P22133|MDHC_YEAST","1","9",9,"961.0607464354","-19.9970686980","6","-11.0952357155"
"183",1,"sp|P22137|CLH_YEAST","1","24",24,"4820.4457297873","-19.8030519688","19","-11.5647209988"
"184",1,"sp|P22141|PSB4_YEAST","1","4",4,"526.8375567083","-19.9352740333","4","-10.7511341230"
"185",1,"sp|P22146|GAS1_YEAST","1","12",12,"3451.9936694935","-18.7206221672","12","-10.6635194751"
"186",1,"sp|P22203|VATE_YEAST","1","7",7,"1836.2851038613","-18.3687435871","7","-10.1786087255"
"187",1,"sp|P22217|TRX1_YEAST","1","8",8,"1873.3365847841","-17.1622379066","8","-8.8082780301"
"188",1,"sp|P22515|UBA1_YEAST","1","21",21,"5039.1583419338","-19.0481647233","18","-10.9518525015"
"189",1,"sp|P22768|ASSY_YEAST","1","23",23,"4035.7165108517","-18.0827681950","17","-9.7485601794"
"190",1,"sp|P22803|TRX2_YEAST","1","15",15,"2177.3185246276","-16.9592347534","11","-8.3627856024"
"191",1,"sp|P22943|HSP12_YEAST","1","64",64,"11520.8187119654","-14.6233604994","52","-6.1895221096"
"192",1,"sp|P23248|RS3A2_YEAST","1","34",34,"203.7300936960","-21.6709699432","1","-13.1161309398"
"193",1,"sp|P23254|TKT1_YEAST","1","64",64,"9989.5019253537","-17.4703257020","50","-8.8873122493"
"194",1,"sp|P23542|AATC_YEAST","1","22",22,"3338.5000618857","-18.3495065783","17","-9.7416737938"
"195",1,"sp|P23641|MPCP_YEAST","1","11",11,"1988.4337608694","-18.6704857797","11","-9.9431166544"
"196",1,"sp|P23724|PSB6_YEAST","1","6",6,"894.2715832502","-19.4554519112","6","-10.4497043385"
"197",1,"sp|P24280|SEC14_YEAST","1","11",11,"2473.2896192170","-18.3228438391","11","-9.9102733977"
"198",1,"sp|P25087|ERG6_YEAST","1","10",10,"2028.8603836800","-18.9418785058","10","-10.3810499900"
"199",1,"sp|P25293|NAP1_YEAST","1","4",4,"598.6935990408","-20.8253613358","3","-12.2407185757"
"200",1,"sp|P25294|SIS1_YEAST","1","13",13,"2046.7905496929","-18.8074156544","12","-9.9962466209"
"201",1,"sp|P25346|GIT1_YEAST","1","2",2,"517.5573883879","-21.3483650537","2","-13.1385857906"
"202",1,"sp|P25349|YCP4_YEAST","1","3",3,"998.0772441033","-19.3324913654","3","-11.4851822338"
"203",1,"sp|P25373|GLRX1_YEAST","1","12",12,"1768.5812645455","-17.3401147157","9","-8.7332122150"
"204",1,"sp|P25443|RS2_YEAST","1","27",27,"3956.3879696852","-17.3858482939","18","-8.9405371883"
"205",1,"sp|P25491|MAS5_YEAST","1","7",7,"1494.5230549853","-19.4776193934","6","-11.2127720352"
"206",1,"sp|P25605|ILV6_YEAST","1","14",14,"2307.4006864148","-18.4465419874","9","-10.2233155294"
"207",1,"sp|P25623|SYP1_YEAST","1","3",3,"330.7069660051","-22.7425937640","2","-13.8866490937"
"208",1,"sp|P25694|CDC48_YEAST","1","34",34,"6476.0512636271","-18.3918654946","31","-9.8732135799"
"209",1,"sp|P25719|CYPC_YEAST","1","16",16,"2027.9748822058","-17.8691023696","14","-8.8222172211"
"210",1,"sp|P26321|RL5_YEAST","1","16",16,"4073.4284843868","-17.5694230544","16","-9.3360966237"
"211",1,"sp|P26637|SYLC_YEAST","1","23",23,"4208.9107699488","-19.3980130083","22","-10.7524583040"
"212",1,"sp|P26783|RS5_YEAST","1","19",19,"3114.4715678096","-17.5561413023","16","-8.9355586942"
"213",1,"sp|P26784|RL16A_YEAST","1","7",7,"1204.8710865369","-18.7490933381","6","-10.1734396228"
"214",1,"sp|P26785|RL16B_YEAST","1","22",22,"3627.4198242587","-17.1517604060","15","-8.8442435274"
"215",1,"sp|P26786|RS7A_YEAST","1","29",29,"4080.7946409791","-16.9223530102","20","-8.3697050164"
"216",1,"sp|P27614|CBPS_YEAST","1","7",7,"1907.9064641519","-19.6192820702","7","-11.4843475823"
"217",1,"sp|P27616|PUR7_YEAST","1","3",3,"507.3168733490","-20.6177763055","3","-11.7942028449"
"218",1,"sp|P28240|ACEA_YEAST","1","36",36,"7711.8093967460","-17.5558116358","31","-9.2891147099"
"219",1,"sp|P28241|IDH2_YEAST","1","20",20,"5344.2739055021","-17.4908305683","19","-9.4013269956"
"220",1,"sp|P28272|PYRD_YEAST","1","30",30,"7487.7206736246","-16.7714416453","27","-8.6615107497"
"221",1,"sp|P28495|CAPZA_YEAST","1","7",7,"1165.2588087531","-19.2267862847","7","-10.3805117713"
"222",1,"sp|P28707|SBA1_YEAST","1","2",2,"372.2792815455","-20.5617777821","2","-11.8766650051"
"223",1,"sp|P28777|AROC_YEAST","1","7",7,"1086.0104519629","-19.8168983769","5","-11.3544382597"
"224",1,"sp|P28834|IDH1_YEAST","1","23",23,"4623.4621174263","-17.6642270416","22","-9.1541989806"
"225",1,"sp|P29311|BMH1_YEAST","1","5",5,"897.4733847848","-19.5981023843","5","-10.8605453397"
"226",1,"sp|P29453|RL8B_YEAST","1","58",58,"3492.1685600459","-17.5772243165","14","-9.3144225809"
"227",1,"sp|P29547|EF1G1_YEAST","1","9",9,"1098.2179500965","-19.9431506423","5","-11.4968169343"
"228",1,"sp|P29704|FDFT_YEAST","1","3",3,"429.7421213442","-21.3942202840","2","-12.9161933693"
"229",1,"sp|P29952|MPI_YEAST","1","28",28,"3189.8999072772","-18.4526701949","20","-9.5446832456"
"230",1,"sp|P30624|LCF1_YEAST","1","10",10,"1613.4496790408","-20.1424100418","7","-11.7656336927"
"231",1,"sp|P30656|PSB5_YEAST","1","4",4,"649.1479540552","-20.1696351994","4","-11.2866844296"
"232",1,"sp|P30822|XPO1_YEAST","1","5",5,"481.1919120548","-22.5188122557","3","-13.6189640436"
"233",1,"sp|P31116|DHOM_YEAST","1","17",17,"3340.6502883877","-18.1290585830","11","-10.1501859181"
"234",1,"sp|P31373|CYS3_YEAST","1","42",42,"10157.7721947357","-16.6588872132","31","-8.7896330120"
"235",1,"sp|P31412|VATC_YEAST","1","4",4,"947.9533246437","-20.0731694267","4","-11.7364873471"
"236",1,"sp|P31539|HS104_YEAST","1","69",69,"9319.3776609121","-17.9876623841","51","-9.2759006483"
"237",1,"sp|P31787|ACBP_YEAST","1","19",19,"6512.3272363739","-15.1211178139","18","-7.3947959973"
"238",1,"sp|P32074|COPG_YEAST","1","7",7,"1947.0291585952","-20.2888955780","7","-12.1832451357"
"239",1,"sp|P32191|GPDM_YEAST","1","14",14,"1914.1199838084","-19.7867409153","14","-10.6564972489"
"240",1,"sp|P32288|GLNA_YEAST","1","25",25,"2875.2063367940","-18.3890634801","14","-9.8458040414"
"241",1,"sp|P32316|ACH1_YEAST","1","33",33,"6067.2296465830","-17.8192285836","30","-9.2538058966"
"242",1,"sp|P32324|EF2_YEAST","1","185",185,"42228.8940886152","-15.6988653757","158","-7.5356731778"
