"group_number","probability","protein_name","n_indistinguishable_proteins","total_number_peptides","total_number_distinct_peptides","Spectral index","Normalized spectral index","number of quantified peptides","Normalized spectral abundance factor"
"88",1,"sp|P07283|PMM_YEAST","1","18",18,"2996.8142314682","-17.8700045092","15","-9.1579702455"
"89",1,"sp|P07284|SYSC_YEAST","1","30",30,"7832.3700953990","-17.3470495829","29","-9.0699442006"
"90",1,"sp|P07342|ILVB_YEAST","1","22",22,"4749.2640880481","-18.6412117860","21","-10.1080250204"
"91",1,"sp|P07806|SYV_YEAST","1","48",48,"6252.8656798354","-18.9287564086","37","-9.9752472455"
"92",1,"sp|P08417|FUMH_YEAST","1","20",20,"4017.3854273710","-18.3892299359","15","-10.1000228963"
"93",1,"sp|P08524|FPPS_YEAST","1","27",27,"4473.4520649569","-17.7627925396","23","-9.0120458169"
"94",1,"sp|P08566|ARO1_YEAST","1","6",6,"1323.6371529349","-21.6932369834","6","-13.1242088508"
"95",1,"sp|P09201|F16P_YEAST","1","4",4,"753.0378269998","-20.3168987321","3","-11.9341571495"
"96",1,"sp|P09232|PRTB_YEAST","1","9",9,"1648.2918701238","-20.0543905306","8","-11.3867889360"
"97",1,"sp|P09436|SYIC_YEAST","1","69",69,"12182.9322593289","-17.9240491626","65","-9.1198975318"
"98",1,"sp|P09457|ATPO_YEAST","1","7",7,"1693.9357437194","-18.4322907831","7","-9.9967416868"
"99",1,"sp|P09624|DLDH_YEAST","1","13",13,"2518.1664495545","-19.0952718360","13","-10.3386324415"
"100",1,"sp|P09733|TBA1_YEAST","1","14",14,"1622.8290791869","-19.5703694402","7","-11.0729522535"
"101",1,"sp|P09938|RIR2_YEAST","1","15",15,"3661.1946743000","-18.2326799274","13","-10.0159813724"
"102",1,"sp|P0C0T4|RS25B_YEAST","2","19",19,"3804.7941278304","-16.2918185869","16","-7.8310636565"
"103",1,"sp|P0C0W1|RS22A_YEAST","2","4",4,"1267.7444511284","-18.1448533315","4","-10.0985439674"
"104",1,"sp|P0C0W9|RL11A_YEAST","2","21",21,"3997.6194132261","-16.9085518449","21","-8.1268022274"
"105",1,"sp|P0C0X0|RS28B_YEAST","2","4",4,"759.9396459503","-17.9268819187","4","-9.1422653448"
"106",1,"sp|P0C2H6|RL27A_YEAST","2","27",27,"6874.4632948182","-15.7709652362","24","-7.5786764949"
"107",1,"sp|P0CT04|IPB2_YEAST","1","4",4,"1311.8389013029","-17.3019776063","4","-9.3049948448"
"108",1,"sp|P0CX08|DSF1_YEAST","2","19",19,"2144.5741979634","-19.3356018011","14","-10.2403647862"
"109",1,"sp|P0CX23|RL20A_YEAST","2","31",31,"5595.7103560391","-16.4066929450","25","-7.8585847193"
"110",1,"sp|P0CX25|RL43A_YEAST","2","17",17,"3438.7806889672","-16.2064143246","16","-7.5997381104"
"111",1,"sp|P0CX29|RS23A_YEAST","2","7",7,"2296.1815352519","-17.4454218629","7","-9.4487303223"
"112",1,"sp|P0CX31|RS24A_YEAST","2","21",21,"4448.3055506268","-16.3883091863","20","-7.8310636565"
"113",1,"sp|P0CX35|RS4A_YEAST","2","57",57,"12425.0639438065","-15.8574741036","49","-7.4893723068"
"114",1,"sp|P0CX37|RS6A_YEAST","2","29",29,"5583.0386553510","-16.8663419827","24","-8.3738567030"
"115",1,"sp|P0CX39|RS8A_YEAST","2","22",22,"3433.5308414442","-17.3289127455","18","-8.5501073427"
"116",1,"sp|P0CX41|RL23A_YEAST","2","21",21,"4078.4757738931","-16.5347514787","17","-8.0867453960"
"117",1,"sp|P0CX43|RL1A_YEAST","2","23",23,"5926.2941854534","-16.6591704663","23","-8.3141654307"
"118",1,"sp|P0CX45|RL2A_YEAST","2","28",28,"6917.1033808723","-16.6632661464","26","-8.3644211230"
"119",1,"sp|P0CX47|RS11A_YEAST","2","11",11,"1502.4786138664","-18.1628072413","9","-9.1916533718"
"120",1,"sp|P0CX49|RL18A_YEAST","2","12",12,"2281.4580847075","-17.8139521408","12","-9.0303724647"
"121",1,"sp|P0CX51|RS16A_YEAST","2","17",17,"3628.6764732029","-16.7651773808","16","-8.2360474911"
"122",1,"sp|P0CX53|RL12A_YEAST","2","15",15,"3693.6966630597","-16.9460062996","12","-8.8575358679"
"123",1,"sp|P0CX55|RS18A_YEAST","2","18",18,"2968.5014783008","-17.0848392056","16","-8.2660007132"
"124",1,"sp|P0CX80|MTCU1_YEAST","2","10",10,"1822.3290214374","-16.5297033547","8","-8.0069134919"
"125",1,"sp|P0CX82|RL19A_YEAST","2","28",28,"4962.0231399962","-16.7160634394","23","-8.1148566225"
"126",1,"sp|P0CX84|RL35A_YEAST","2","29",29,"6181.8322205812","-15.7436055750","25","-7.3392105602"
"127",1,"sp|P10080|SSBP1_YEAST","1","16",16,"3953.8204058156","-17.6811744820","13","-9.5754087810"
"128",1,"sp|P10081|IF4A_YEAST","1","36",36,"7662.3602680429","-17.1526694615","33","-8.6574908780"
"129",1,"sp|P10591|HSP71_YEAST","1","96",96,"7203.2302407278","-17.9425349468","25","-9.7587494517"
"130",1,"sp|P10592|HSP72_YEAST","1","91",91,"3318.4148036229","-19.0539273640","11","-10.9364166566"
"131",1,"sp|P10664|RL4A_YEAST","1","30",30,"779.3653984083","-20.3242235789","3","-11.9910595407"
"132",1,"sp|P10963|PCKA_YEAST","1","47",47,"11933.3565869838","-16.9884838244","45","-8.6849853970"
"133",1,"sp|P11076|ARF1_YEAST","1","9",9,"1233.5062686669","-18.6618303180","5","-10.2540939465"
"134",1,"sp|P11412|G6PD_YEAST","1","19",19,"4324.9444517283","-18.3322074526","17","-9.9688528907"
"135",1,"sp|P11491|PPB_YEAST","1","6",6,"1299.5340267518","-20.2314133116","4","-12.2208343972"
"136",1,"sp|P11745|RNA1_YEAST","1","8",8,"1672.3902343970","-19.3917229384","8","-10.7450611386"
"137",1,"sp|P12612|TCPA_YEAST","1","6",6,"1309.6750088023","-20.2022450946","5","-11.8809525323"
"138",1,"sp|P12695|ODP2_YEAST","1","12",12,"2286.6820017283","-19.1843830637","10","-10.6671373957"
"139",1,"sp|P12709|G6PI_YEAST","1","73",73,"19461.9716536089","-16.2959056754","69","-8.0813938636"
"140",1,"sp|P13188|SYQ_YEAST","1","17",17,"3149.1774901387","-19.4697702995","15","-10.8292814512"
"141",1,"sp|P13663|DHAS_YEAST","1","30",30,"4875.1153122856","-17.6910657884","22","-9.1284971895"
"142",1,"sp|P14020|DPM1_YEAST","1","14",14,"1040.7564027795","-19.4678129760","7","-10.3295171640"
"143",1,"sp|P14065|GCY1_YEAST","1","2",2,"585.8541636010","-20.5215382121","2","-12.3615783732"
"144",1,"sp|P14120|RL30_YEAST","1","12",12,"3128.0867943480","-16.5337144526","10","-8.4684935771"
"145",1,"sp|P14126|RL3_YEAST","1","39",39,"7281.4194583355","-17.1967195140","32","-8.6723659105"
"146",1,"sp|P14306|CPYI_YEAST","1","10",10,"2925.5715908068","-17.6908180155","10","-9.5290351190"
"147",1,"sp|P14540|ALF_YEAST","1","204",204,"56734.2657834985","-14.1264410746","186","-6.0248573770"
"148",1,"sp|P14742|GFA1_YEAST","1","26",26,"5520.1216031678","-18.4858787384","23","-10.0384435070"
"149",1,"sp|P14832|CYPH_YEAST","1","36",36,"5966.2041281062","-16.2277861422","27","-7.6611386551"
"150",1,"sp|P14843|AROF_YEAST","1","8",8,"1460.4347169542","-19.4497330693","6","-11.0225951141"
"151",1,"sp|P14904|AMPL_YEAST","1","14",14,"2619.5627272776","-19.0810480187","13","-10.3813609854"
"152",1,"sp|P15019|TAL1_YEAST","1","32",32,"5567.8116126882","-17.3756563653","29","-8.6062124445"
"153",1,"sp|P15108|HSC82_YEAST","1","111",111,"2734.3116316791","-19.4750512482","11","-11.0782239830"
"154",1,"sp|P15180|SYKC_YEAST","1","39",39,"5646.8143476775","-18.1743265984","26","-9.5827507564"
"155",1,"sp|P15303|SEC23_YEAST","1","7",7,"1177.2148043361","-20.8143343886","7","-11.8537837330"
"156",1,"sp|P15454|KGUA_YEAST","1","5",5,"1257.1870537115","-18.6814446175","5","-10.3011425193"
"157",1,"sp|P15496|IDI1_YEAST","1","13",13,"4000.3614816360","-17.6345441087","13","-9.5456614376"
"158",1,"sp|P15624|SYFB_YEAST","1","20",20,"4792.1242838172","-18.4208300116","17","-10.2054591713"
"159",1,"sp|P15625|SYFA_YEAST","1","24",24,"4359.4543513127","-18.3150164959","24","-9.4656282434"
"160",1,"sp|P15646|FBRL_YEAST","1","16",16,"2544.7177093106","-18.4703906797","14","-9.6219680578"
"161",1,"sp|P15703|BGL2_YEAST","1","20",20,"4678.6043450769","-17.5286900956","20","-9.0442669064"
"162",1,"sp|P15705|STI1_YEAST","1","45",45,"12665.6560314538","-17.0040234023","42","-8.8859825554"
"163",1,"sp|P15873|PCNA_YEAST","1","3",3,"534.4495716955","-20.3798510006","3","-11.5024409090"
"164",1,"sp|P15891|ABP1_YEAST","1","21",21,"4128.3236330123","-18.6286467711","16","-10.2856295200"
"165",1,"sp|P15992|HSP26_YEAST","1","30",30,"6281.9169645784","-16.5550115914","27","-8.0627556386"
"166",1,"sp|P16120|THRC_YEAST","1","34",34,"7609.4707482522","-17.5425779122","27","-9.3269132014"
"167",1,"sp|P16140|VATB_YEAST","1","45",45,"8885.8011574973","-17.3272680909","43","-8.6639318699"
"168",1,"sp|P16387|ODPA_YEAST","1","4",4,"643.1135941633","-20.8158495053","4","-11.7904216720"
"169",1,"sp|P16474|BIP_YEAST","1","26",26,"4572.4712313438","-18.6854033143","21","-10.0974866606"
"170",1,"sp|P16547|OM45_YEAST","1","11",11,"1702.7279372145","-19.3152870417","10","-10.3726335617"
"171",1,"sp|P16550|APA1_YEAST","1","3",3,"942.8976597160","-19.8760058682","2","-12.4026056415"
"172",1,"sp|P16861|PFKA1_YEAST","1","73",73,"18076.6442353202","-17.2356007785","65","-9.0007146158"
"173",1,"sp|P16862|PFKA2_YEAST","1","53",53,"13475.8401693778","-17.6178331659","46","-9.4580012033"
"174",1,"sp|P17255|VATA_YEAST","1","75",75,"12788.8800086874","-17.8526742230","61","-9.2101815815"
"175",1,"sp|P17423|KHSE_YEAST","1","12",12,"1609.7344404830","-19.2577070372","8","-10.5559564184"
"176",1,"sp|P17505|MDHM_YEAST","1","42",42,"10507.7337824164","-16.4550741211","38","-8.2119529334"
"177",1,"sp|P17536|TPM1_YEAST","1","15",15,"3175.7878036828","-17.4342595796","12","-9.1278382742"
"178",1,"sp|P17555|CAP_YEAST","1","4",4,"1091.3748543501","-20.3775217586","4","-12.1150951436"
"179",1,"sp|P17649|GABAT_YEAST","1","16",16,"2210.2316794783","-19.2001351251","11","-10.4963277853"
"180",1,"sp|P17709|HXKG_YEAST","1","16",16,"2525.8038801923","-19.0937911397","11","-10.5825288204"
"181",1,"sp|P17967|PDI_YEAST","1","19",19,"4004.1159960518","-18.4911717064","17","-10.0166193097"
"182",1,"sp|P18562|UPP_YEAST","1","8",8,"1732.8887247057","-18.4264579639","8","-9.8310636565"
"183",1,"sp|P19097|FAS2_YEAST","1","117",117,"25361.7731206857","-17.6820444787","101","-9.2998433792"
"184",1,"sp|P19146|ARF2_YEAST","1","5",5,"1537.2923025368","-18.3442038586","5","-10.2540939465"
"185",1,"sp|P19262|ODO2_YEAST","1","16",16,"2743.8322868303","-18.8634255602","16","-9.9310445376"
"186",1,"sp|P19358|METK2_YEAST","1","19",19,"2155.0042887508","-18.9420212385","8","-10.6611386551"
"187",1,"sp|P19414|ACON_YEAST","1","94",94,"20038.4159357442","-16.7436792624","83","-8.3047630680"
"188",1,"sp|P19881|PNPP_YEAST","1","2",2,"427.7195366169","-20.9754146865","2","-12.3615783732"
"189",1,"sp|P19882|HSP60_YEAST","1","61",61,"12297.7709839540","-17.0042958747","56","-8.4286925691"
"190",1,"sp|P20081|FKBP_YEAST","1","12",12,"1759.1999863394","-17.4827199944","8","-8.9090661685"
"191",1,"sp|P20459|IF2A_YEAST","1","12",12,"1934.1565588706","-18.7609724143","8","-10.3241036678"
"192",1,"sp|P20606|SAR1_YEAST","1","10",10,"2161.6439999603","-17.9224761407","9","-9.4761067612"
"193",1,"sp|P20967|ODO1_YEAST","1","32",32,"6246.8059790089","-18.8074726937","28","-10.2546631693"
"194",1,"sp|P21242|PSA7_YEAST","1","8",8,"1708.5393292366","-18.8619110219","8","-10.2461011558"
"195",1,"sp|P21243|PSA1_YEAST","1","7",7,"1175.3491678376","-19.2089399915","6","-10.4684935771"
"196",1,"sp|P21306|ATP5E_YEAST","1","4",4,"653.4814213108","-18.0327276633","4","-9.0303724647"
"197",1,"sp|P21576|VPS1_YEAST","1","13",13,"1968.8906738535","-19.9467980917","10","-11.2136796781"
"198",1,"sp|P21801|SDHB_YEAST","1","3",3,"337.0006823300","-21.0892084962","2","-12.1314585898"
"199",1,"sp|P21965|MCK1_YEAST","1","10",10,"2300.4896116650","-18.8135553220","9","-10.4569979383"
"200",1,"sp|P22133|MDHC_YEAST","1","8",8,"891.8811701888","-20.1882467810","3","-12.0496343669"
"201",1,"sp|P22137|CLH_YEAST","1","35",35,"7929.6197563248","-19.1683688006","34","-10.6795843224"
"202",1,"sp|P22141|PSB4_YEAST","1","3",3,"510.5815910268","-20.0638926708","3","-11.1205702737"
"203",1,"sp|P22146|GAS1_YEAST","1","4",4,"1010.0240426152","-20.5770643158","4","-12.2028806272"
"204",1,"sp|P22202|HSP74_YEAST","1","5",5,"457.6164049102","-21.9189682887","3","-12.8176431407"
"205",1,"sp|P22203|VATE_YEAST","1","20",20,"5130.2862975434","-16.9698962847","19","-8.6924347855"
"206",1,"sp|P22217|TRX1_YEAST","1","11",11,"2632.1935540091","-16.7549844263","11","-8.3032450629"
"207",1,"sp|P22515|UBA1_YEAST","1","39",39,"9526.7282060124","-18.2127686484","38","-9.8282486409"
"208",1,"sp|P22768|ASSY_YEAST","1","30",30,"5215.5971765401","-17.7961625478","26","-9.0899819539"
"209",1,"sp|P22803|TRX2_YEAST","1","17",17,"3772.2359157757","-16.2497692914","14","-7.9692609504"
"210",1,"sp|P22943|HSP12_YEAST","1","27",27,"6251.2535160862","-15.5887882917","25","-7.2005042893"
"211",1,"sp|P23180|AIM17_YEAST","1","11",11,"2211.0331940180","-19.1811156999","10","-10.6153349654"
"212",1,"sp|P23248|RS3A2_YEAST","1","37",37,"1252.6558581005","-19.1341127974","8","-10.0705295912"
"213",1,"sp|P23254|TKT1_YEAST","1","55",55,"11892.0003066267","-17.3022209140","49","-8.8708572464"
"214",1,"sp|P23542|AATC_YEAST","1","28",28,"4982.4903116147","-17.8552416106","22","-9.3241036678"
"215",1,"sp|P23638|PSA3_YEAST","1","6",6,"389.2654580074","-20.8371504977","2","-12.0874034098"
"216",1,"sp|P23641|MPCP_YEAST","1","9",9,"2481.0025631191","-18.4345970228","9","-10.1870219230"
"217",1,"sp|P23776|EXG1_YEAST","1","7",7,"1055.1637798203","-20.1946374526","5","-11.5616029815"
"218",1,"sp|P24280|SEC14_YEAST","1","9",9,"2038.2236184471","-18.6853646500","9","-10.1541786663"
"219",1,"sp|P25087|ERG6_YEAST","1","22",22,"3942.0786447469","-18.0669935017","21","-9.2650593135"
"220",1,"sp|P25293|NAP1_YEAST","1","3",3,"594.5145390903","-20.9188690545","3","-12.1951172271"
"221",1,"sp|P25294|SIS1_YEAST","1","14",14,"3021.6285694524","-18.3288547673","14","-9.7282528509"
"222",1,"sp|P25373|GLRX1_YEAST","1","17",17,"3635.2218784236","-16.3840657690","17","-7.7700730266"
"223",1,"sp|P25375|PRTD_YEAST","1","2",2,"472.9621103397","-22.0206863923","2","-13.5519095853"
"224",1,"sp|P25443|RS2_YEAST","1","18",18,"3703.8715692645","-17.5644000907","14","-9.2575059190"
"225",1,"sp|P25491|MAS5_YEAST","1","8",8,"2397.9893123700","-18.8788812824","8","-10.7521331873"
"226",1,"sp|P25605|ILV6_YEAST","1","10",10,"2010.5503051888","-18.7286220725","9","-10.1777141808"
"227",1,"sp|P25623|SYP1_YEAST","1","5",5,"858.8448854401","-21.4491515718","5","-12.5191196502"
"228",1,"sp|P25694|CDC48_YEAST","1","22",22,"4276.3631372961","-19.0739974976","21","-10.3894911189"
"229",1,"sp|P25719|CYPC_YEAST","1","8",8,"1256.4689901241","-18.6431690528","8","-9.5839707945"
"230",1,"sp|P26321|RL5_YEAST","1","23",23,"6174.4751447863","-17.0527520921","21","-8.8981778524"
"231",1,"sp|P26637|SYLC_YEAST","1","53",53,"9770.2203793595","-18.2664707936","49","-9.5515787299"
"232",1,"sp|P26755|RFA3_YEAST","1","3",3,"624.3408548681","-19.0750810365","3","-10.4219509912"
"233",1,"sp|P26783|RS5_YEAST","1","28",28,"6687.8444783049","-16.5369893707","22","-8.4305257269"
"234",1,"sp|P26784|RL16A_YEAST","1","5",5,"1024.6025688509","-19.0663096849","5","-10.3908726800"
"235",1,"sp|P26785|RL16B_YEAST","1","20",20,"3788.1287168038","-17.1726207454","16","-8.7055327744"
"236",1,"sp|P26786|RS7A_YEAST","1","23",23,"3106.1343426769","-17.3994848579","14","-8.8386768406"
"237",1,"sp|P27614|CBPS_YEAST","1","10",10,"1975.3954100711","-19.6525330168","8","-11.2461011558"
"238",1,"sp|P28240|ACEA_YEAST","1","31",31,"6210.3638493888","-17.9516052009","27","-9.4428221695"
"239",1,"sp|P28241|IDH2_YEAST","1","19",19,"4495.3742785389","-17.8237852469","17","-9.5161903191"
"240",1,"sp|P28272|PYRD_YEAST","1","19",19,"4722.8120362545","-17.5197241085","17","-9.2833340620"
"241",1,"sp|P28274|URA7_YEAST","1","2",2,"523.8747900442","-21.5748750730","2","-13.2535956923"
"242",1,"sp|P28707|SBA1_YEAST","1","6",6,"962.0643721300","-19.2754316468","6","-10.2461011558"
"243",1,"sp|P28777|AROC_YEAST","1","13",13,"1719.8839869833","-19.2370270773","9","-10.4608400046"
